dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;4096;0,0009765625;25;4;RAE;2;RBF;3;EPSILON_SVR;57,22;58,24;58,1;56,91;1,19;97,96
2;4096;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;57,22;58,24;58,1;57,97;0,13;99,78
2;1048576;0,015625;25;4;RAE;1;Polynomial;3;EPSILON_SVR;57,22;58,24;58,1;56,92;1,18;97,97
2;0,125;4;25;4;RAE;0;Linear;3;EPSILON_SVR;57,22;58,24;58,1;57,97;0,13;99,78
2;1048576;0,0000305176;25;1;RMSE;2;RBF;3;EPSILON_SVR;57,22;58,24;58,1;56,64;1,46;97,49
2;1048576;1024;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;57,22;58,24;58,1;57,05;1,05;98,2
2;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;57,22;58,24;58,1;56,92;1,18;97,97
2;0,0009765625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;57,22;58,24;58,1;57,09;1,01;98,27
2;1048576;0,0001220703;25;5;COMBINED;2;RBF;3;EPSILON_SVR;57,22;58,24;58,1;56,62;1,48;97,46
2;1048576;1024;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;57,22;58,24;58,1;57,05;1,05;98,2
2;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;57,22;58,24;58,1;56,92;1,18;97,97
2;0,0009765625;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;57,22;58,24;58,1;57,09;1,01;98,27
3;1048576;0,015625;25;4;RAE;2;RBF;3;EPSILON_SVR;56,75;57,48;58,24;57,86;0,38;99,35
3;1048576;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;56,75;57,48;58,24;57,4;0,84;98,56
3;1048576;0,001953125;25;4;RAE;1;Polynomial;3;EPSILON_SVR;56,75;57,48;58,24;57,74;0,5;99,14
3;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;56,75;57,48;58,24;57,41;0,83;98,57
3;65536;0,0001220703;25;1;RMSE;2;RBF;3;EPSILON_SVR;56,75;57,48;58,24;57,45;0,79;98,65
3;32768;0,0000305176;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;56,75;57,48;58,24;57,75;0,49;99,15
3;1048576;0,001953125;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;56,75;57,48;58,24;57,74;0,5;99,14
3;1;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;56,75;57,48;58,24;57,75;0,49;99,15
3;65536;0,0001220703;25;5;COMBINED;2;RBF;3;EPSILON_SVR;56,75;57,48;58,24;57,45;0,79;98,65
3;32768;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;56,75;57,48;58,24;57,75;0,49;99,15
3;1048576;0,001953125;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;56,75;57,48;58,24;57,74;0,5;99,14
3;1;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;56,75;57,48;58,24;57,75;0,49;99,15
