dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,0000305176;25;4;RAE;2;RBF;3;EPSILON_SVR;28,95;29,84;29,55;29,54;0,01;99,97
2;1048576;0,0004882812;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;28,95;29,84;29,55;29,66;0,11;100,37
2;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;28,95;29,84;29,55;27,98;1,57;94,69
2;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;28,95;29,84;29,55;29,66;0,11;100,37
2;1048576;0,0000305176;25;1;RMSE;2;RBF;3;EPSILON_SVR;28,95;29,84;29,55;29,54;0,01;99,97
2;1048576;0,0004882812;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;28,95;29,84;29,55;29,66;0,11;100,37
2;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;28,95;29,84;29,55;27,98;1,57;94,69
2;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;28,95;29,84;29,55;29,66;0,11;100,37
2;1048576;0,0000305176;25;5;COMBINED;2;RBF;3;EPSILON_SVR;28,95;29,84;29,55;29,54;0,01;99,97
2;1048576;0,0004882812;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;28,95;29,84;29,55;29,66;0,11;100,37
2;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;28,95;29,84;29,55;27,98;1,57;94,69
2;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;28,95;29,84;29,55;29,66;0,11;100,37
3;1048576;0,0000610352;25;4;RAE;2;RBF;3;EPSILON_SVR;28,95;29;29,84;29,91;0,07;100,22
3;1048576;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;28,95;29;29,84;29,34;0,5;98,33
3;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;28,95;29;29,84;29,09;0,75;97,48
3;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;28,95;29;29,84;30,02;0,18;100,62
3;1048576;0,0000610352;25;1;RMSE;2;RBF;3;EPSILON_SVR;28,95;29;29,84;29,91;0,07;100,22
3;1048576;0,0002441406;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;28,95;29;29,84;30,03;0,19;100,62
3;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;28,95;29;29,84;29,09;0,75;97,48
3;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;28,95;29;29,84;30,02;0,18;100,62
3;1048576;0,0000610352;25;5;COMBINED;2;RBF;3;EPSILON_SVR;28,95;29;29,84;29,91;0,07;100,22
3;1048576;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;28,95;29;29,84;29,34;0,5;98,33
3;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;28,95;29;29,84;29,09;0,75;97,48
3;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;28,95;29;29,84;30,02;0,18;100,62
