dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;65536;0,0000305176;25;4;RAE;2;RBF;3;EPSILON_SVR;25,67;26,49;27,19;26,97;0,22;99,2
2;32768;0,0001220703;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,67;26,49;27,19;26,97;0,22;99,2
2;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;25,67;26,49;27,19;28,54;1,35;104,97
2;1;4;25;4;RAE;0;Linear;3;EPSILON_SVR;25,67;26,49;27,19;26,91;0,28;98,96
2;1048576;0,5;25;1;RMSE;2;RBF;3;EPSILON_SVR;25,67;26,49;27,19;26,19;1;96,31
2;32768;0,0000305176;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,67;26,49;27,19;26,91;0,28;98,96
2;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,67;26,49;27,19;28,54;1,35;104,97
2;1;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;25,67;26,49;27,19;26,91;0,28;98,96
2;32768;0,0000610352;25;5;COMBINED;2;RBF;3;EPSILON_SVR;25,67;26,49;27,19;26,97;0,22;99,21
2;32768;0,0001220703;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,67;26,49;27,19;26,97;0,22;99,2
2;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,67;26,49;27,19;28,54;1,35;104,97
2;1;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;25,67;26,49;27,19;26,91;0,28;98,96
3;1048576;0,0000305176;25;4;RAE;2;RBF;3;EPSILON_SVR;25,67;26,22;26,49;29,42;2,93;111,07
3;1048576;0,0009765625;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,67;26,22;26,49;29,39;2,9;110,96
3;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;25,67;26,22;26,49;26,51;0,02;100,06
3;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;25,67;26,22;26,49;29,39;2,9;110,95
3;1048576;0,125;25;1;RMSE;2;RBF;3;EPSILON_SVR;25,67;26,22;26,49;26,7;0,21;100,79
3;131072;0,0001220703;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,67;26,22;26,49;28,65;2,16;108,17
3;1048576;0,015625;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,67;26,22;26,49;26,51;0,02;100,06
3;2;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;25,67;26,22;26,49;27,45;0,96;103,63
3;1048576;0,0625;25;5;COMBINED;2;RBF;3;EPSILON_SVR;25,67;26,22;26,49;27,4;0,91;103,44
3;1048576;0,0009765625;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,67;26,22;26,49;29,39;2,9;110,96
3;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,67;26,22;26,49;26,51;0,02;100,06
3;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;25,67;26,22;26,49;29,39;2,9;110,95
