dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,015625;25;4;RAE;2;RBF;3;EPSILON_SVR;10,95;11;11,05;11,12;0,07;100,63
2;1048576;1024;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;10,95;11;11,05;11,18;0,12;101,13
2;256;0,0000305176;25;4;RAE;1;Polynomial;3;EPSILON_SVR;10,95;11;11,05;11,17;0,12;101,13
2;0,0009765625;4;25;4;RAE;0;Linear;3;EPSILON_SVR;10,95;11;11,05;11,14;0,09;100,78
2;1048576;0,015625;25;1;RMSE;2;RBF;3;EPSILON_SVR;10,95;11;11,05;11,12;0,07;100,63
2;1048576;1024;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;10,95;11;11,05;11,18;0,12;101,13
2;131072;0,0000305176;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;10,95;11;11,05;11,17;0,12;101,13
2;0,0009765625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;10,95;11;11,05;11,14;0,09;100,78
2;1048576;0,015625;25;5;COMBINED;2;RBF;3;EPSILON_SVR;10,95;11;11,05;11,12;0,07;100,63
2;1048576;1024;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;10,95;11;11,05;11,18;0,12;101,13
2;128;0,0000305176;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;10,95;11;11,05;11,17;0,12;101,13
2;0,0009765625;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;10,95;11;11,05;11,14;0,09;100,78
3;1048576;0,00390625;25;4;RAE;2;RBF;3;EPSILON_SVR;10,92;11,18;11;11,12;0,12;101,08
3;1048576;0,015625;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;10,92;11,18;11;1617,98;1606,98;14708,92
3;262144;0,0009765625;25;4;RAE;1;Polynomial;3;EPSILON_SVR;10,92;11,18;11;11,13;0,13;101,17
3;0,00390625;4;25;4;RAE;0;Linear;3;EPSILON_SVR;10,92;11,18;11;11,17;0,17;101,51
3;1048576;0,00390625;25;1;RMSE;2;RBF;3;EPSILON_SVR;10,92;11,18;11;11,12;0,12;101,08
3;1048576;0,0625;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;10,92;11,18;11;6073,19;6062,19;55210,84
3;262144;0,0009765625;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;10,92;11,18;11;11,13;0,13;101,17
3;0,00390625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;10,92;11,18;11;11,17;0,17;101,51
3;1048576;0,00390625;25;5;COMBINED;2;RBF;3;EPSILON_SVR;10,92;11,18;11;11,12;0,12;101,08
3;1048576;0,03125;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;10,92;11,18;11;26497,92;26486,92;240890,22
3;262144;0,0009765625;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;10,92;11,18;11;11,13;0,13;101,17
3;0,00390625;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;10,92;11,18;11;11,17;0,17;101,51
