dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,0001220703;25;4;RAE;2;RBF;3;EPSILON_SVR;25,61;25,76;26,26;24,83;1,43;94,55
2;1048576;0,03125;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,61;25,76;26,26;-60463,53;60489,79;-230249,55
2;262144;0,00390625;25;4;RAE;1;Polynomial;3;EPSILON_SVR;25,61;25,76;26,26;25,44;0,82;96,86
2;0,125;4;25;4;RAE;0;Linear;3;EPSILON_SVR;25,61;25,76;26,26;25,94;0,32;98,76
2;64;0,0000305176;25;1;RMSE;2;RBF;3;EPSILON_SVR;25,61;25,76;26,26;26,27;0,01;100,03
2;128;0,0000305176;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,61;25,76;26,26;26,27;0,01;100,03
2;524288;0,00390625;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,61;25,76;26,26;25,42;0,84;96,8
2;0,00390625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;25,61;25,76;26,26;26,27;0,01;100,03
2;1048576;0,0001220703;25;5;COMBINED;2;RBF;3;EPSILON_SVR;25,61;25,76;26,26;24,83;1,43;94,55
2;1024;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,61;25,76;26,26;26,24;0,02;99,94
2;524288;0,00390625;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,61;25,76;26,26;25,42;0,84;96,8
2;0,03125;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;25,61;25,76;26,26;26,25;0,01;99,94
3;1048576;0,0625;25;4;RAE;2;RBF;3;EPSILON_SVR;25,9;26,36;25,76;26,28;0,52;102,01
3;16384;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,9;26,36;25,76;26,11;0,35;101,35
3;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;25,9;26,36;25,76;25,97;0,21;100,83
3;0,5;4;25;4;RAE;0;Linear;3;EPSILON_SVR;25,9;26,36;25,76;26,11;0,35;101,35
3;1048576;0,0002441406;25;1;RMSE;2;RBF;3;EPSILON_SVR;25,9;26,36;25,76;26,33;0,57;102,2
3;1048576;0,0002441406;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,9;26,36;25,76;26,29;0,53;102,04
3;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,9;26,36;25,76;25,97;0,21;100,83
3;0,5;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;25,9;26,36;25,76;26,11;0,35;101,35
3;1048576;0,0000610352;25;5;COMBINED;2;RBF;3;EPSILON_SVR;25,9;26,36;25,76;26,27;0,51;101,97
3;16384;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,9;26,36;25,76;26,11;0,35;101,35
3;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,9;26,36;25,76;25,97;0,21;100,83
3;0,5;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;25,9;26,36;25,76;26,11;0,35;101,35
