dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;8192;0,0000305176;25;4;RAE;2;RBF;3;EPSILON_SVR;58;59,53;60,25;59,29;0,96;98,41
2;16384;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;58;59,53;60,25;59,29;0,96;98,41
2;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;58;59,53;60,25;60,53;0,28;100,46
2;0,5;4;25;4;RAE;0;Linear;3;EPSILON_SVR;58;59,53;60,25;59,29;0,96;98,41
2;32768;0,0000305176;25;1;RMSE;2;RBF;3;EPSILON_SVR;58;59,53;60,25;59,68;0,57;99,05
2;16384;0,0000305176;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;58;59,53;60,25;59,29;0,96;98,41
2;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;58;59,53;60,25;60,53;0,28;100,46
2;0,5;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;58;59,53;60,25;59,29;0,96;98,41
2;8192;0,0000305176;25;5;COMBINED;2;RBF;3;EPSILON_SVR;58;59,53;60,25;59,29;0,96;98,41
2;16384;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;58;59,53;60,25;59,29;0,96;98,41
2;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;58;59,53;60,25;60,53;0,28;100,46
2;0,5;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;58;59,53;60,25;59,29;0,96;98,41
3;1048576;0,0000305176;25;4;RAE;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,2;0,33;99,44
3;1048576;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;59,19;0,34;99,43
3;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,68;0,15;100,26
3;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;59,19;0,34;99,43
3;1048576;0,0000305176;25;1;RMSE;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,2;0,33;99,44
3;1048576;0,0004882812;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;59,19;0,34;99,42
3;524288;0,001953125;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,45;0,08;99,87
3;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;59,19;0,34;99,43
3;1048576;0,0000305176;25;5;COMBINED;2;RBF;3;EPSILON_SVR;57,23;58,69;59,53;59,2;0,33;99,44
3;1048576;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;57,23;58,69;59,53;59,19;0,34;99,43
3;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;57,23;58,69;59,53;59,68;0,15;100,26
3;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;57,23;58,69;59,53;59,19;0,34;99,43
