dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,0000610352;25;4;RAE;2;RBF;3;EPSILON_SVR;28,95;29;29,84;29,91;0,07;100,22
2;1048576;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;28,95;29;29,84;29,34;0,5;98,33
2;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;28,95;29;29,84;29,09;0,75;97,48
2;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;28,95;29;29,84;30,02;0,18;100,62
2;1048576;0,0000610352;25;1;RMSE;2;RBF;3;EPSILON_SVR;28,95;29;29,84;29,91;0,07;100,22
2;1048576;0,0002441406;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;28,95;29;29,84;30,03;0,19;100,62
2;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;28,95;29;29,84;29,09;0,75;97,48
2;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;28,95;29;29,84;30,02;0,18;100,62
2;1048576;0,0000610352;25;5;COMBINED;2;RBF;3;EPSILON_SVR;28,95;29;29,84;29,91;0,07;100,22
2;1048576;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;28,95;29;29,84;29,34;0,5;98,33
2;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;28,95;29;29,84;29,09;0,75;97,48
2;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;28,95;29;29,84;30,02;0,18;100,62
3;4096;0,0000305176;25;4;RAE;2;RBF;3;EPSILON_SVR;28,38;29;29;29,33;0,33;101,15
3;1048576;0,001953125;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;28,38;29;29;30,13;1,13;103,9
3;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;28,38;29;29;30,71;1,71;105,91
3;0,25;4;25;4;RAE;0;Linear;3;EPSILON_SVR;28,38;29;29;29,34;0,34;101,16
3;4096;0,0000305176;25;1;RMSE;2;RBF;3;EPSILON_SVR;28,38;29;29;29,33;0,33;101,15
3;1048576;0,0002441406;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;28,38;29;29;30,16;1,16;104
3;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;28,38;29;29;30,71;1,71;105,91
3;0,25;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;28,38;29;29;29,34;0,34;101,16
3;4096;0,0000305176;25;5;COMBINED;2;RBF;3;EPSILON_SVR;28,38;29;29;29,33;0,33;101,15
3;1048576;0,001953125;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;28,38;29;29;30,13;1,13;103,9
3;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;28,38;29;29;30,71;1,71;105,91
3;0,25;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;28,38;29;29;29,34;0,34;101,16
