dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,0002441406;25;4;RAE;2;RBF;3;EPSILON_SVR;6,79;7,04;7,04;7,37;0,33;104,69
2;1048576;0,0000610352;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;6,79;7,04;7,04;7,37;0,33;104,69
2;1048576;0,00390625;25;4;RAE;1;Polynomial;3;EPSILON_SVR;6,79;7,04;7,04;7,02;0,02;99,77
2;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;6,79;7,04;7,04;7,37;0,33;104,69
2;1048576;0,0002441406;25;1;RMSE;2;RBF;3;EPSILON_SVR;6,79;7,04;7,04;7,37;0,33;104,69
2;512;0,0000305176;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;6,79;7,04;7,04;7,34;0,3;104,32
2;1048576;0,00390625;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;6,79;7,04;7,04;7,02;0,02;99,77
2;0,015625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;6,79;7,04;7,04;7,34;0,3;104,31
2;1048576;0,0002441406;25;5;COMBINED;2;RBF;3;EPSILON_SVR;6,79;7,04;7,04;7,37;0,33;104,69
2;1024;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;6,79;7,04;7,04;7,31;0,27;103,85
2;1048576;0,00390625;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;6,79;7,04;7,04;7,02;0,02;99,77
2;0,03125;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;6,79;7,04;7,04;7,31;0,27;103,85
3;1048576;0,0000305176;25;4;RAE;2;RBF;3;EPSILON_SVR;6,64;6,82;7,04;6,86;0,18;97,41
3;1048576;0,00390625;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;6,64;6,82;7,04;6,83;0,21;97,05
3;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;6,64;6,82;7,04;6,78;0,26;96,32
3;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;6,64;6,82;7,04;6,85;0,19;97,37
3;1048576;0,25;25;1;RMSE;2;RBF;3;EPSILON_SVR;6,64;6,82;7,04;7,16;0,12;101,67
3;1048576;0,0001220703;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;6,64;6,82;7,04;6,85;0,19;97,36
3;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;6,64;6,82;7,04;6,78;0,26;96,32
3;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;6,64;6,82;7,04;6,85;0,19;97,37
3;1048576;0,0000610352;25;5;COMBINED;2;RBF;3;EPSILON_SVR;6,64;6,82;7,04;6,86;0,18;97,38
3;1048576;0,0000610352;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;6,64;6,82;7,04;6,85;0,19;97,36
3;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;6,64;6,82;7,04;6,78;0,26;96,32
3;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;6,64;6,82;7,04;6,85;0,19;97,37
