dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,00390625;25;4;RAE;2;RBF;3;EPSILON_SVR;10,45;10,5;10,83;10,59;0,24;97,75
2;1048576;0,001953125;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;10,45;10,5;10,83;10,6;0,23;97,85
2;1048576;0,001953125;25;4;RAE;1;Polynomial;3;EPSILON_SVR;10,45;10,5;10,83;10,62;0,21;98,04
2;0,0625;4;25;4;RAE;0;Linear;3;EPSILON_SVR;10,45;10,5;10,83;10,65;0,18;98,32
2;1048576;0,00390625;25;1;RMSE;2;RBF;3;EPSILON_SVR;10,45;10,5;10,83;10,59;0,24;97,75
2;1048576;0,0625;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;10,45;10,5;10,83;30239,73;30228,9;279221,85
2;1048576;0,0009765625;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;10,45;10,5;10,83;10,62;0,21;98,1
2;0,0625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;10,45;10,5;10,83;10,65;0,18;98,32
2;1048576;0,00390625;25;5;COMBINED;2;RBF;3;EPSILON_SVR;10,45;10,5;10,83;10,59;0,24;97,75
2;1048576;0,001953125;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;10,45;10,5;10,83;10,6;0,23;97,85
2;1048576;0,001953125;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;10,45;10,5;10,83;10,62;0,21;98,04
2;0,0625;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;10,45;10,5;10,83;10,65;0,18;98,32
3;1048576;0,015625;25;4;RAE;2;RBF;3;EPSILON_SVR;10,45;10,85;10,5;10,63;0,13;101,28
3;1048576;0,0625;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;10,45;10,85;10,5;48505,33;48494,83;461955,55
3;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;10,45;10,85;10,5;10,6;0,1;100,98
3;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;10,45;10,85;10,5;10,67;0,17;101,67
3;1048576;0,0078125;25;1;RMSE;2;RBF;3;EPSILON_SVR;10,45;10,85;10,5;10,63;0,13;101,27
3;1048576;0,0009765625;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;10,45;10,85;10,5;10,68;0,18;101,67
3;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;10,45;10,85;10,5;10,6;0,1;100,98
3;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;10,45;10,85;10,5;10,67;0,17;101,67
3;1048576;0,0078125;25;5;COMBINED;2;RBF;3;EPSILON_SVR;10,45;10,85;10,5;10,63;0,13;101,27
3;1048576;0,03125;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;10,45;10,85;10,5;5716,24;5705,74;54440,36
3;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;10,45;10,85;10,5;10,6;0,1;100,98
3;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;10,45;10,85;10,5;10,67;0,17;101,67
