dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;4;0,0625;25;4;RAE;2;RBF;3;EPSILON_SVR;7,19;7,2;7,82;7,67;0,15;98,07
2;512;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;7,19;7,2;7,82;7,7;0,12;98,49
2;1048576;0,0009765625;25;4;RAE;1;Polynomial;3;EPSILON_SVR;7,19;7,2;7,82;7,69;0,13;98,36
2;0,015625;4;25;4;RAE;0;Linear;3;EPSILON_SVR;7,19;7,2;7,82;7,7;0,12;98,49
2;32;0,00390625;25;1;RMSE;2;RBF;3;EPSILON_SVR;7,19;7,2;7,82;7,74;0,08;98,93
2;512;0,0000305176;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;7,19;7,2;7,82;7,7;0,12;98,49
2;1048576;0,0009765625;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;7,19;7,2;7,82;7,69;0,13;98,36
2;0,015625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;7,19;7,2;7,82;7,7;0,12;98,49
2;32;0,00390625;25;5;COMBINED;2;RBF;3;EPSILON_SVR;7,19;7,2;7,82;7,74;0,08;98,93
2;512;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;7,19;7,2;7,82;7,7;0,12;98,49
2;1048576;0,0009765625;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;7,19;7,2;7,82;7,69;0,13;98,36
2;0,015625;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;7,19;7,2;7,82;7,7;0,12;98,49
3;1048576;0,0001220703;25;4;RAE;2;RBF;3;EPSILON_SVR;7,52;7,61;7,2;7,85;0,65;109,08
3;1048576;0,0002441406;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;7,52;7,61;7,2;7,85;0,65;109,09
3;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;7,52;7,61;7,2;7,76;0,56;107,72
3;0,25;4;25;4;RAE;0;Linear;3;EPSILON_SVR;7,52;7,61;7,2;7,74;0,54;107,48
3;1048576;0,0002441406;25;1;RMSE;2;RBF;3;EPSILON_SVR;7,52;7,61;7,2;7,85;0,65;109,07
3;1048576;0,001953125;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;7,52;7,61;7,2;7,85;0,65;109,08
3;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;7,52;7,61;7,2;7,76;0,56;107,72
3;0,25;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;7,52;7,61;7,2;7,74;0,54;107,48
3;1048576;0,0001220703;25;5;COMBINED;2;RBF;3;EPSILON_SVR;7,52;7,61;7,2;7,85;0,65;109,08
3;1048576;0,0000610352;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;7,52;7,61;7,2;7,85;0,65;109,08
3;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;7,52;7,61;7,2;7,76;0,56;107,72
3;0,25;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;7,52;7,61;7,2;7,74;0,54;107,48
