dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,00390625;25;4;RAE;2;RBF;3;EPSILON_SVR;10,75;10,82;10,98;11,13;0,15;101,34
2;1048576;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;10,75;10,82;10,98;11,16;0,18;101,6
2;524288;0,001953125;25;4;RAE;1;Polynomial;3;EPSILON_SVR;10,75;10,82;10,98;10,81;0,17;98,42
2;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;10,75;10,82;10,98;11,16;0,18;101,6
2;1048576;0,00390625;25;1;RMSE;2;RBF;3;EPSILON_SVR;10,75;10,82;10,98;11,13;0,15;101,34
2;1048576;0,0002441406;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;10,75;10,82;10,98;11,16;0,18;101,6
2;524288;0,001953125;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;10,75;10,82;10,98;10,81;0,17;98,42
2;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;10,75;10,82;10,98;11,16;0,18;101,6
2;1048576;0,00390625;25;5;COMBINED;2;RBF;3;EPSILON_SVR;10,75;10,82;10,98;11,13;0,15;101,34
2;1048576;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;10,75;10,82;10,98;11,16;0,18;101,6
2;524288;0,001953125;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;10,75;10,82;10,98;10,81;0,17;98,42
2;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;10,75;10,82;10,98;11,16;0,18;101,6
3;1048576;0,00390625;25;4;RAE;2;RBF;3;EPSILON_SVR;10,47;10,83;10,82;10,96;0,14;101,25
3;1048576;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;10,47;10,83;10,82;10,99;0,17;101,62
3;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;10,47;10,83;10,82;10,69;0,13;98,81
3;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;10,47;10,83;10,82;10,99;0,17;101,61
3;1048576;0,001953125;25;1;RMSE;2;RBF;3;EPSILON_SVR;10,47;10,83;10,82;10,97;0,15;101,38
3;1048576;0,0004882812;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;10,47;10,83;10,82;10,99;0,17;101,62
3;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;10,47;10,83;10,82;10,69;0,13;98,81
3;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;10,47;10,83;10,82;10,99;0,17;101,61
3;1048576;0,00390625;25;5;COMBINED;2;RBF;3;EPSILON_SVR;10,47;10,83;10,82;10,96;0,14;101,25
3;1048576;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;10,47;10,83;10,82;10,99;0,17;101,62
3;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;10,47;10,83;10,82;10,69;0,13;98,81
3;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;10,47;10,83;10,82;10,99;0,17;101,61
