dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,0001220703;25;4;RAE;2;RBF;3;EPSILON_SVR;21;21,38;22,64;21,44;1,2;94,68
2;1048576;0,0625;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;21;21,38;22,64;-10241,04;10263,68;-45234,26
2;1048576;0,00390625;25;4;RAE;1;Polynomial;3;EPSILON_SVR;21;21,38;22,64;21,34;1,3;94,24
2;0,125;4;25;4;RAE;0;Linear;3;EPSILON_SVR;21;21,38;22,64;21,4;1,24;94,53
2;1048576;0,0001220703;25;1;RMSE;2;RBF;3;EPSILON_SVR;21;21,38;22,64;21,44;1,2;94,68
2;512;0,0000305176;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;21;21,38;22,64;21,59;1,05;95,37
2;1048576;0,00390625;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;21;21,38;22,64;21,34;1,3;94,24
2;0,015625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;21;21,38;22,64;21,59;1,05;95,37
2;1048576;0,0001220703;25;5;COMBINED;2;RBF;3;EPSILON_SVR;21;21,38;22,64;21,44;1,2;94,68
2;1048576;0,0009765625;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;21;21,38;22,64;21,42;1,22;94,61
2;1048576;0,00390625;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;21;21,38;22,64;21,34;1,3;94,24
2;0,03125;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;21;21,38;22,64;21,43;1,21;94,67
3;32768;0,0000305176;25;4;RAE;2;RBF;3;EPSILON_SVR;21,12;21,37;21,38;21,25;0,13;99,39
3;1048576;0,00390625;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;21,12;21,37;21,38;20,14;1,24;94,21
3;1048576;0,00390625;25;4;RAE;1;Polynomial;3;EPSILON_SVR;21,12;21,37;21,38;21,43;0,05;100,24
3;0,25;4;25;4;RAE;0;Linear;3;EPSILON_SVR;21,12;21,37;21,38;21,04;0,34;98,39
3;1048576;0,0000610352;25;1;RMSE;2;RBF;3;EPSILON_SVR;21,12;21,37;21,38;20,21;1,17;94,53
3;1048576;0,001953125;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;21,12;21,37;21,38;20,19;1,19;94,44
3;1048576;0,001953125;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;21,12;21,37;21,38;21,39;0,01;100,05
3;0,5;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;21,12;21,37;21,38;21,01;0,37;98,28
3;32768;0,0000305176;25;5;COMBINED;2;RBF;3;EPSILON_SVR;21,12;21,37;21,38;21,25;0,13;99,39
3;1048576;0,001953125;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;21,12;21,37;21,38;20,19;1,19;94,44
3;1048576;0,00390625;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;21,12;21,37;21,38;21,43;0,05;100,24
3;0,25;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;21,12;21,37;21,38;21,04;0,34;98,39
