dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,03125;25;4;RAE;2;RBF;3;EPSILON_SVR;11;11,05;11,06;11,13;0,07;100,62
2;1048576;1024;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;11;11,05;11,06;11,12;0,06;100,59
2;1048576;0,0002441406;25;4;RAE;1;Polynomial;3;EPSILON_SVR;11;11,05;11,06;10,96;0,1;99,13
2;0,0009765625;4;25;4;RAE;0;Linear;3;EPSILON_SVR;11;11,05;11,06;11,11;0,05;100,43
2;1048576;0,0625;25;1;RMSE;2;RBF;3;EPSILON_SVR;11;11,05;11,06;11,12;0,06;100,57
2;1048576;1024;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;11;11,05;11,06;11,12;0,06;100,59
2;262144;0,0000305176;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;11;11,05;11,06;11,12;0,06;100,59
2;0,0009765625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;11;11,05;11,06;11,11;0,05;100,43
2;1048576;0,03125;25;5;COMBINED;2;RBF;3;EPSILON_SVR;11;11,05;11,06;11,13;0,07;100,62
2;1048576;1024;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;11;11,05;11,06;11,12;0,06;100,59
2;65536;0,0000305176;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;11;11,05;11,06;11,12;0,06;100,59
2;0,0009765625;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;11;11,05;11,06;11,11;0,05;100,43
3;1048576;0,015625;25;4;RAE;2;RBF;3;EPSILON_SVR;10,95;11;11,05;11,12;0,07;100,63
3;1048576;1024;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;10,95;11;11,05;11,18;0,12;101,13
3;256;0,0000305176;25;4;RAE;1;Polynomial;3;EPSILON_SVR;10,95;11;11,05;11,17;0,12;101,13
3;0,0009765625;4;25;4;RAE;0;Linear;3;EPSILON_SVR;10,95;11;11,05;11,14;0,09;100,78
3;1048576;0,015625;25;1;RMSE;2;RBF;3;EPSILON_SVR;10,95;11;11,05;11,12;0,07;100,63
3;1048576;1024;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;10,95;11;11,05;11,18;0,12;101,13
3;131072;0,0000305176;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;10,95;11;11,05;11,17;0,12;101,13
3;0,0009765625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;10,95;11;11,05;11,14;0,09;100,78
3;1048576;0,015625;25;5;COMBINED;2;RBF;3;EPSILON_SVR;10,95;11;11,05;11,12;0,07;100,63
3;1048576;1024;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;10,95;11;11,05;11,18;0,12;101,13
3;128;0,0000305176;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;10,95;11;11,05;11,17;0,12;101,13
3;0,0009765625;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;10,95;11;11,05;11,14;0,09;100,78
