dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,0000610352;25;4;RAE;2;RBF;3;EPSILON_SVR;57,1;57,4;56,96;57,69;0,73;101,28
2;1048576;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;57,1;57,4;56,96;57,68;0,72;101,27
2;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;57,1;57,4;56,96;57,13;0,17;100,29
2;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;57,1;57,4;56,96;57,68;0,72;101,26
2;1048576;0,0000305176;25;1;RMSE;2;RBF;3;EPSILON_SVR;57,1;57,4;56,96;57,69;0,73;101,28
2;1048576;0,0002441406;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;57,1;57,4;56,96;57,68;0,72;101,27
2;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;57,1;57,4;56,96;57,13;0,17;100,29
2;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;57,1;57,4;56,96;57,68;0,72;101,26
2;1048576;0,0000305176;25;5;COMBINED;2;RBF;3;EPSILON_SVR;57,1;57,4;56,96;57,69;0,73;101,28
2;1048576;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;57,1;57,4;56,96;57,68;0,72;101,27
2;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;57,1;57,4;56,96;57,13;0,17;100,29
2;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;57,1;57,4;56,96;57,68;0,72;101,26
2;1048576;0,03125;35;4;RAE;2;RBF;3;EPSILON_SVR;57,1;57,4;56,96;57,59;0,63;101,1
2;131072;0,0000305176;35;4;RAE;3;Sigmoid;3;EPSILON_SVR;57,1;57,4;56,96;57,36;0,4;100,71
2;1048576;0,0078125;35;4;RAE;1;Polynomial;3;EPSILON_SVR;57,1;57,4;56,96;57,45;0,49;100,86
2;4;4;35;4;RAE;0;Linear;3;EPSILON_SVR;57,1;57,4;56,96;57,36;0,4;100,71
2;1048576;0,0625;35;1;RMSE;2;RBF;3;EPSILON_SVR;57,1;57,4;56,96;57,57;0,61;101,06
2;131072;0,0009765625;35;1;RMSE;3;Sigmoid;3;EPSILON_SVR;57,1;57,4;56,96;58,33;1,37;102,41
2;1048576;1024;35;1;RMSE;1;Polynomial;3;EPSILON_SVR;57,1;57,4;56,96;57,45;0,49;100,86
2;8;4;35;1;RMSE;0;Linear;3;EPSILON_SVR;57,1;57,4;56,96;57,5;0,54;100,95
2;1048576;0,03125;35;5;COMBINED;2;RBF;3;EPSILON_SVR;57,1;57,4;56,96;57,59;0,63;101,1
2;131072;0,0000305176;35;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;57,1;57,4;56,96;57,36;0,4;100,71
2;1048576;0,00390625;35;5;COMBINED;1;Polynomial;3;EPSILON_SVR;57,1;57,4;56,96;57,52;0,56;100,98
2;4;4;35;5;COMBINED;0;Linear;3;EPSILON_SVR;57,1;57,4;56,96;57,36;0,4;100,71
2;1048576;0,03125;45;4;RAE;2;RBF;3;EPSILON_SVR;57,1;57,4;56,96;58,08;1,12;101,96
2;262144;0,0000305176;45;4;RAE;3;Sigmoid;3;EPSILON_SVR;57,1;57,4;56,96;57,83;0,87;101,53
2;1048576;1024;45;4;RAE;1;Polynomial;3;EPSILON_SVR;57,1;57,4;56,96;57,6;0,64;101,13
