dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,0000610352;25;4;RAE;2;RBF;3;EPSILON_SVR;26,27;26,97;26,36;25,98;0,38;98,54
2;1048576;0,0625;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;26,27;26,97;26,36;316983,89;316957,53;1202518,53
2;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;26,27;26,97;26,36;27,07;0,71;102,7
2;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;26,27;26,97;26,36;25,94;0,42;98,41
2;1048576;0,0004882812;25;1;RMSE;2;RBF;3;EPSILON_SVR;26,27;26,97;26,36;26,21;0,15;99,44
2;1048576;0,0002441406;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;26,27;26,97;26,36;25,94;0,42;98,41
2;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;26,27;26,97;26,36;27,07;0,71;102,7
2;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;26,27;26,97;26,36;25,94;0,42;98,41
2;1048576;0,0000610352;25;5;COMBINED;2;RBF;3;EPSILON_SVR;26,27;26,97;26,36;25,98;0,38;98,54
2;1048576;0,0000610352;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;26,27;26,97;26,36;25,94;0,42;98,41
2;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;26,27;26,97;26,36;27,07;0,71;102,7
2;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;26,27;26,97;26,36;25,94;0,42;98,41
3;1048576;0,0000305176;25;4;RAE;2;RBF;3;EPSILON_SVR;25,98;27,15;26,97;28,69;1,72;106,39
3;1048576;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,98;27,15;26,97;28,68;1,71;106,35
3;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;25,98;27,15;26,97;27,67;0,7;102,59
3;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;25,98;27,15;26,97;28,68;1,71;106,35
3;1048576;0,0000305176;25;1;RMSE;2;RBF;3;EPSILON_SVR;25,98;27,15;26,97;28,69;1,72;106,39
3;1048576;0,0004882812;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,98;27,15;26,97;28,68;1,71;106,36
3;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,98;27,15;26,97;27,67;0,7;102,59
3;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;25,98;27,15;26,97;28,68;1,71;106,35
3;1048576;0,0000305176;25;5;COMBINED;2;RBF;3;EPSILON_SVR;25,98;27,15;26,97;28,69;1,72;106,39
3;1048576;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,98;27,15;26,97;28,68;1,71;106,35
3;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,98;27,15;26,97;27,67;0,7;102,59
3;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;25,98;27,15;26,97;28,68;1,71;106,35
