dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,0000610352;25;4;RAE;2;RBF;3;EPSILON_SVR;57,51;58,13;57,4;57,75;0,35;100,61
2;1048576;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;57,51;58,13;57,4;57,75;0,35;100,61
2;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;57,51;58,13;57,4;57,89;0,49;100,86
2;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;57,51;58,13;57,4;57,75;0,35;100,61
2;1048576;0,0000610352;25;1;RMSE;2;RBF;3;EPSILON_SVR;57,51;58,13;57,4;57,75;0,35;100,61
2;1048576;0,0002441406;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;57,51;58,13;57,4;57,75;0,35;100,61
2;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;57,51;58,13;57,4;57,89;0,49;100,86
2;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;57,51;58,13;57,4;57,75;0,35;100,61
2;1048576;0,0000610352;25;5;COMBINED;2;RBF;3;EPSILON_SVR;57,51;58,13;57,4;57,75;0,35;100,61
2;1048576;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;57,51;58,13;57,4;57,75;0,35;100,61
2;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;57,51;58,13;57,4;57,89;0,49;100,86
2;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;57,51;58,13;57,4;57,75;0,35;100,61
3;1048576;0,0000610352;25;4;RAE;2;RBF;3;EPSILON_SVR;57,6;57,85;58,13;56,81;1,32;97,73
3;1048576;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;57,6;57,85;58,13;56,81;1,32;97,73
3;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;57,6;57,85;58,13;57,03;1,1;98,1
3;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;57,6;57,85;58,13;56,81;1,32;97,73
3;1048576;0,0000305176;25;1;RMSE;2;RBF;3;EPSILON_SVR;57,6;57,85;58,13;56,81;1,32;97,74
3;1048576;0,0002441406;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;57,6;57,85;58,13;56,81;1,32;97,73
3;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;57,6;57,85;58,13;57,03;1,1;98,1
3;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;57,6;57,85;58,13;56,81;1,32;97,73
3;1048576;0,0000305176;25;5;COMBINED;2;RBF;3;EPSILON_SVR;57,6;57,85;58,13;56,81;1,32;97,74
3;1048576;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;57,6;57,85;58,13;56,81;1,32;97,73
3;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;57,6;57,85;58,13;57,03;1,1;98,1
3;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;57,6;57,85;58,13;56,81;1,32;97,73
