dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;16384;0,0000305176;25;4;RAE;2;RBF;3;EPSILON_SVR;26,06;27,19;28,38;27,62;0,76;97,32
2;512;0,03125;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;26,06;27,19;28,38;32,07;3,69;113,02
2;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;26,06;27,19;28,38;29,23;0,85;102,98
2;1;4;25;4;RAE;0;Linear;3;EPSILON_SVR;26,06;27,19;28,38;27,62;0,76;97,32
2;32768;0,0000610352;25;1;RMSE;2;RBF;3;EPSILON_SVR;26,06;27,19;28,38;27,88;0,5;98,22
2;32768;0,0000305176;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;26,06;27,19;28,38;27,62;0,76;97,32
2;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;26,06;27,19;28,38;29,23;0,85;102,98
2;1;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;26,06;27,19;28,38;27,62;0,76;97,32
2;1048576;0,0625;25;5;COMBINED;2;RBF;3;EPSILON_SVR;26,06;27,19;28,38;27,82;0,56;98,04
2;512;0,03125;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;26,06;27,19;28,38;32,07;3,69;113,02
2;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;26,06;27,19;28,38;29,23;0,85;102,98
2;1;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;26,06;27,19;28,38;27,62;0,76;97,32
3;65536;0,0000305176;25;4;RAE;2;RBF;3;EPSILON_SVR;25,67;26,49;27,19;26,97;0,22;99,2
3;32768;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,67;26,49;27,19;26,91;0,28;98,96
3;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;25,67;26,49;27,19;28,54;1,35;104,97
3;1;4;25;4;RAE;0;Linear;3;EPSILON_SVR;25,67;26,49;27,19;26,91;0,28;98,96
3;1048576;0,5;25;1;RMSE;2;RBF;3;EPSILON_SVR;25,67;26,49;27,19;26,19;1;96,31
3;32768;0,0000305176;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,67;26,49;27,19;26,91;0,28;98,96
3;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,67;26,49;27,19;28,54;1,35;104,97
3;1;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;25,67;26,49;27,19;26,91;0,28;98,96
3;32768;0,0000610352;25;5;COMBINED;2;RBF;3;EPSILON_SVR;25,67;26,49;27,19;26,97;0,22;99,21
3;32768;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,67;26,49;27,19;26,91;0,28;98,96
3;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,67;26,49;27,19;28,54;1,35;104,97
3;1;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;25,67;26,49;27,19;26,91;0,28;98,96
