dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,25;25;4;RAE;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;26,72;1,08;96,11
2;32768;0,0000305176;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,09;0,71;97,44
2;1048576;0,001953125;25;4;RAE;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;27,15;0,65;97,65
2;1;4;25;4;RAE;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;27,09;0,71;97,44
2;1048576;0,0000305176;25;1;RMSE;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;28,07;0,27;100,99
2;1048576;0,0004882812;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;28,09;0,29;101,03
2;1048576;0,001953125;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;27,15;0,65;97,65
2;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;28,08;0,28;101,02
2;16384;0,0000305176;25;5;COMBINED;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;27,08;0,72;97,43
2;32768;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,09;0,71;97,44
2;1048576;0,001953125;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;27,15;0,65;97,65
2;1;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;27,09;0,71;97,44
2;1048576;0,015625;35;4;RAE;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;27,32;0,48;98,29
2;131072;0,0000305176;35;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,15;0,65;97,67
2;1048576;1024;35;4;RAE;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;27,16;0,64;97,72
2;4;4;35;4;RAE;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;27,15;0,65;97,67
2;1048576;0,015625;35;1;RMSE;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;27,32;0,48;98,29
2;16384;0,0009765625;35;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,53;0,27;99,03
2;1048576;1024;35;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;27,16;0,64;97,72
2;4;4;35;1;RMSE;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;27,15;0,65;97,67
2;1048576;0,015625;35;5;COMBINED;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;27,32;0,48;98,29
2;131072;0,0000305176;35;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,15;0,65;97,67
2;1048576;1024;35;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;27,16;0,64;97,72
2;4;4;35;5;COMBINED;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;27,15;0,65;97,67
2;1048576;0,00390625;45;4;RAE;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;27,9;0,1;100,35
2;2048;0,001953125;45;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,16;0,64;97,69
2;1048576;1024;45;4;RAE;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;27,08;0,72;97,41
2;16;4;45;4;RAE;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;27,55;0,25;99,09
2;1048576;0,03125;45;1;RMSE;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;27,59;0,21;99,23
2;2048;0,001953125;45;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,16;0,64;97,69
2;1048576;1024;45;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;27,08;0,72;97,41
2;16;4;45;1;RMSE;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;27,55;0,25;99,09
2;1048576;0,00390625;45;5;COMBINED;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;27,9;0,1;100,35
2;2048;0,001953125;45;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,16;0,64;97,69
2;1048576;1024;45;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;27,08;0,72;97,41
2;16;4;45;5;COMBINED;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;27,55;0,25;99,09
2;524288;0,0001220703;55;4;RAE;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;27,56;0,24;99,13
2;1048576;0,0001220703;55;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,36;0,44;98,42
2;1048576;1024;55;4;RAE;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;27,05;0,75;97,31
2;64;4;55;4;RAE;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;27,4;0,4;98,56
2;524288;0,0001220703;55;1;RMSE;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;27,56;0,24;99,13
2;1048576;0,0001220703;55;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,36;0,44;98,42
2;1048576;1024;55;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;27,05;0,75;97,31
2;64;4;55;1;RMSE;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;27,4;0,4;98,56
2;524288;0,0001220703;55;5;COMBINED;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;27,56;0,24;99,13
2;1048576;0,0001220703;55;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,36;0,44;98,42
2;1048576;1024;55;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;27,05;0,75;97,31
2;64;4;55;5;COMBINED;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;27,4;0,4;98,56
2;1048576;0,03125;65;4;RAE;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;27,71;0,09;99,67
2;524288;0,0000305176;65;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,11;0,69;97,5
2;1048576;1024;65;4;RAE;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;26,82;0,98;96,47
2;16384;4;65;4;RAE;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;26,79;1,01;96,36
2;1048576;0,0078125;65;1;RMSE;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;27,9;0,1;100,37
2;131072;0,0001220703;65;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,11;0,69;97,5
2;1048576;1024;65;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;26,82;0,98;96,47
2;16;4;65;1;RMSE;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;27,11;0,69;97,5
2;1048576;0,001953125;65;5;COMBINED;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;28,13;0,33;101,18
2;131072;0,0001220703;65;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,11;0,69;97,5
2;1048576;1024;65;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;26,82;0,98;96,47
2;16;4;65;5;COMBINED;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;27,11;0,69;97,5
2;512;0,015625;75;4;RAE;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;27,22;0,58;97,9
2;16384;0,0009765625;75;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,14;0,66;97,64
2;1048576;1024;75;4;RAE;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;27,07;0,73;97,38
2;8;4;75;4;RAE;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;27,07;0,73;97,38
2;4096;0,001953125;75;1;RMSE;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;27,32;0,48;98,28
2;65536;0,0004882812;75;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,33;0,47;98,32
2;1048576;1024;75;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;27,07;0,73;97,38
2;8;4;75;1;RMSE;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;27,07;0,73;97,38
2;2048;0,00390625;75;5;COMBINED;2;RBF;3;EPSILON_SVR;25,96;26,68;27,8;27,28;0,52;98,12
2;65536;0,0004882812;75;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,96;26,68;27,8;27,33;0,47;98,32
2;1048576;1024;75;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,96;26,68;27,8;27,07;0,73;97,38
2;8;4;75;5;COMBINED;0;Linear;3;EPSILON_SVR;25,96;26,68;27,8;27,07;0,73;97,38
3;0,125;1;25;4;RAE;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,23;0,45;98,33
3;1024;0,0000610352;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,3;0,38;98,58
3;1048576;0,0078125;25;4;RAE;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,26;0,42;98,44
3;0,0625;4;25;4;RAE;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,3;0,38;98,58
3;1048576;0,001953125;25;1;RMSE;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,76;0,08;100,31
3;256;0,0000305176;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,34;0,34;98,74
3;1048576;0,00390625;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,26;0,42;98,44
3;0,0078125;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,34;0,34;98,74
3;0,125;1;25;5;COMBINED;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,23;0,45;98,33
3;1024;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,34;0,34;98,74
3;1048576;0,0078125;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,26;0,42;98,44
3;0,03125;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,34;0,34;98,74
3;65536;0,0000305176;35;4;RAE;2;RBF;3;EPSILON_SVR;25,73;26,26;26,68;26,69;0,01;100,05
3;2048;0,0078125;35;4;RAE;3;Sigmoid;3;EPSILON_SVR;25,73;26,26;26,68;26,57;0,11;99,58
3;1048576;1024;35;4;RAE;1;Polynomial;3;EPSILON_SVR;25,73;26,26;26,68;26,32;0,36;98,65
3;4;4;35;4;RAE;0;Linear;3;EPSILON_SVR;25,73;26,26;26,68;26,7;0,02;100,09
