dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,0000610352;25;4;RAE;2;RBF;3;EPSILON_SVR;6,93;6,9;6,87;6,93;0,06;100,89
2;1048576;0,0000610352;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;6,93;6,9;6,87;6,94;0,07;101,03
2;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;6,93;6,9;6,87;6,96;0,09;101,35
2;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;6,93;6,9;6,87;6,94;0,07;101,03
2;1048576;0,0000610352;25;1;RMSE;2;RBF;3;EPSILON_SVR;6,93;6,9;6,87;6,93;0,06;100,89
2;1048576;0,0004882812;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;6,93;6,9;6,87;6,94;0,07;101,03
2;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;6,93;6,9;6,87;6,96;0,09;101,35
2;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;6,93;6,9;6,87;6,94;0,07;101,03
2;1048576;0,0000610352;25;5;COMBINED;2;RBF;3;EPSILON_SVR;6,93;6,9;6,87;6,93;0,06;100,89
2;1048576;0,0000610352;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;6,93;6,9;6,87;6,94;0,07;101,03
2;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;6,93;6,9;6,87;6,96;0,09;101,35
2;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;6,93;6,9;6,87;6,94;0,07;101,03
3;1048576;0,0000610352;25;4;RAE;2;RBF;3;EPSILON_SVR;6,93;7,04;6,9;7,15;0,25;103,63
3;1048576;0,0625;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;6,93;7,04;6,9;98905,49;98898,59;1433412,91
3;1048576;1024;25;4;RAE;1;Polynomial;3;EPSILON_SVR;6,93;7,04;6,9;6,9;0;100,07
3;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;6,93;7,04;6,9;7,15;0,25;103,62
3;1048576;0,0000610352;25;1;RMSE;2;RBF;3;EPSILON_SVR;6,93;7,04;6,9;7,15;0,25;103,63
3;1048576;0,0625;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;6,93;7,04;6,9;98905,49;98898,59;1433412,91
3;1048576;1024;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;6,93;7,04;6,9;6,9;0;100,07
3;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;6,93;7,04;6,9;7,15;0,25;103,62
3;1048576;0,0000610352;25;5;COMBINED;2;RBF;3;EPSILON_SVR;6,93;7,04;6,9;7,15;0,25;103,63
3;1048576;0,0625;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;6,93;7,04;6,9;98905,49;98898,59;1433412,91
3;1048576;1024;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;6,93;7,04;6,9;6,9;0;100,07
3;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;6,93;7,04;6,9;7,15;0,25;103,62
