dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,03125;25;4;RAE;2;RBF;3;EPSILON_SVR;10,55;10,55;10,85;10,55;0,3;97,24
2;1048576;0,0009765625;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;10,55;10,55;10,85;10,57;0,28;97,41
2;1048576;0,0009765625;25;4;RAE;1;Polynomial;3;EPSILON_SVR;10,55;10,55;10,85;11,02;0,17;101,52
2;1048576;4;25;4;RAE;0;Linear;3;EPSILON_SVR;10,55;10,55;10,85;10,57;0,28;97,41
2;1048576;0,015625;25;1;RMSE;2;RBF;3;EPSILON_SVR;10,55;10,55;10,85;10,55;0,3;97,2
2;1048576;0,015625;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;10,55;10,55;10,85;10,61;0,24;97,82
2;1048576;0,0004882812;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;10,55;10,55;10,85;11,17;0,32;102,97
2;1048576;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;10,55;10,55;10,85;10,57;0,28;97,41
2;1048576;0,03125;25;5;COMBINED;2;RBF;3;EPSILON_SVR;10,55;10,55;10,85;10,55;0,3;97,24
2;1048576;0,0009765625;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;10,55;10,55;10,85;10,57;0,28;97,41
2;1048576;0,0004882812;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;10,55;10,55;10,85;11,17;0,32;102,97
2;1048576;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;10,55;10,55;10,85;10,57;0,28;97,41
3;2;0,00390625;25;4;RAE;2;RBF;3;EPSILON_SVR;10,54;10,61;10,55;11,15;0,6;105,71
3;8;0,125;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;10,54;10,61;10,55;9,62;0,93;91,15
3;1048576;0,0004882812;25;4;RAE;1;Polynomial;3;EPSILON_SVR;10,54;10,61;10,55;11,23;0,68;106,42
3;0,0625;4;25;4;RAE;0;Linear;3;EPSILON_SVR;10,54;10,61;10,55;10,9;0,35;103,35
3;4;0,0625;25;1;RMSE;2;RBF;3;EPSILON_SVR;10,54;10,61;10,55;10,76;0,21;101,99
3;64;0,0002441406;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;10,54;10,61;10,55;11,15;0,6;105,65
3;524288;0,0004882812;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;10,54;10,61;10,55;11,28;0,73;106,91
3;0,25;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;10,54;10,61;10,55;10,79;0,24;102,24
3;2;0,00390625;25;5;COMBINED;2;RBF;3;EPSILON_SVR;10,54;10,61;10,55;11,15;0,6;105,71
3;2048;0,0000305176;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;10,54;10,61;10,55;10,9;0,35;103,35
3;1048576;0,0004882812;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;10,54;10,61;10,55;11,23;0,68;106,42
3;0,0625;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;10,54;10,61;10,55;10,9;0,35;103,35
