dia_inicial;cost;gamma;tam_treino;evaluation;evaluationAlfa;kernel;kernelAlfa;type;typeAlfa;close_anterior;valor_real_anterior;valor_real;valor_predito;diffMod;perc_acerto
2;1048576;0,0000610352;25;4;RAE;2;RBF;3;EPSILON_SVR;20,97;22,64;21,84;23,89;2,05;109,38
2;1048576;4;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;20,97;22,64;21,84;22,09;0,25;101,14
2;1048576;0,001953125;25;4;RAE;1;Polynomial;3;EPSILON_SVR;20,97;22,64;21,84;22;0,16;100,75
2;0,0009765625;4;25;4;RAE;0;Linear;3;EPSILON_SVR;20,97;22,64;21,84;22,12;0,28;101,27
2;1048576;0,0000610352;25;1;RMSE;2;RBF;3;EPSILON_SVR;20,97;22,64;21,84;23,89;2,05;109,38
2;1048576;1024;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;20,97;22,64;21,84;22,12;0,29;101,3
2;1048576;0,001953125;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;20,97;22,64;21,84;22;0,16;100,75
2;0,0009765625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;20,97;22,64;21,84;22,12;0,28;101,27
2;1048576;0,0000610352;25;5;COMBINED;2;RBF;3;EPSILON_SVR;20,97;22,64;21,84;23,89;2,05;109,38
2;1048576;1024;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;20,97;22,64;21,84;22,12;0,29;101,3
2;1048576;0,001953125;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;20,97;22,64;21,84;22;0,16;100,75
2;0,0009765625;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;20,97;22,64;21,84;22,12;0,28;101,27
3;1048576;0,0001220703;25;4;RAE;2;RBF;3;EPSILON_SVR;21;21,38;22,64;21,44;1,2;94,68
3;1048576;0,0009765625;25;4;RAE;3;Sigmoid;3;EPSILON_SVR;21;21,38;22,64;21,42;1,22;94,61
3;1048576;0,00390625;25;4;RAE;1;Polynomial;3;EPSILON_SVR;21;21,38;22,64;21,34;1,3;94,24
3;0,125;4;25;4;RAE;0;Linear;3;EPSILON_SVR;21;21,38;22,64;21,4;1,24;94,53
3;1048576;0,0001220703;25;1;RMSE;2;RBF;3;EPSILON_SVR;21;21,38;22,64;21,44;1,2;94,68
3;512;0,0000305176;25;1;RMSE;3;Sigmoid;3;EPSILON_SVR;21;21,38;22,64;21,59;1,05;95,37
3;1048576;0,00390625;25;1;RMSE;1;Polynomial;3;EPSILON_SVR;21;21,38;22,64;21,34;1,3;94,24
3;0,015625;4;25;1;RMSE;0;Linear;3;EPSILON_SVR;21;21,38;22,64;21,59;1,05;95,37
3;1048576;0,0001220703;25;5;COMBINED;2;RBF;3;EPSILON_SVR;21;21,38;22,64;21,44;1,2;94,68
3;1048576;0,03125;25;5;COMBINED;3;Sigmoid;3;EPSILON_SVR;21;21,38;22,64;-51787,86;51810,5;-228744,98
3;1048576;0,00390625;25;5;COMBINED;1;Polynomial;3;EPSILON_SVR;21;21,38;22,64;21,34;1,3;94,24
3;0,03125;4;25;5;COMBINED;0;Linear;3;EPSILON_SVR;21;21,38;22,64;21,43;1,21;94,67
