% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 04/12/2014 through 04/12/2015, for AGRO3.SA.
% Time: Fri Apr 29 21:17:59 BRT 2016
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 252 cases, 47 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Bra_ADMI_07 numeric
@attribute Bra_BIAS_07 numeric
@attribute Bra_Momentum_07 numeric
@attribute Bra_PROC_07 numeric
@attribute Bra_RSI_07 numeric
@attribute Bra_WILLR_07 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Est_ADMI_07 numeric
@attribute Est_BIAS_07 numeric
@attribute Est_Momentum_07 numeric
@attribute Est_PROC_07 numeric
@attribute Est_RSI_07 numeric
@attribute Est_WILLR_07 numeric
@attribute Target numeric

@data
7.5,1,0,7.45,7.42,7.45,0,0,0,7.42,0,0,0,37.5,37.5,4800,-62.5,1,0,0,0,0,-62.5,1,0,2.9,2.9,2.9,2.9,0,0,0,2.9,0,0,0,0,0,1000,0,1,0,0,0,0,0,7.7
7.7,0.98,0.47,7.52,7.51,7.49,0,0,17500,7.51,0.94,164.43,0,36.61,35.71,17500,-64.29,1.09,0.47,0,0.94,0,-64.29,1,0,2.9,2.9,2.9,2.9,0,0,0,2.9,0,0,0,0,0,1000,0,1,0,0,0,0,0,7.73
7.73,0.94,0.13,7.5,7.4,7.49,0,0,7100,7.73,0.67,136.77,77.78,34.51,30.3,10400,-69.7,1.02,0.13,0,0.67,77.78,-69.7,0.93,0,2.9,2.9,2.9,2.9,0,0,0,2.9,0,0,0,0,0,3100,0,0.86,0,0,0,0,0,7.67
7.67,0.89,0.2,7.51,7.5,7.5,0,0,18300,7.67,0.81,151.7,80,33.12,33.33,11200,-66.67,0.96,0.2,0,0.81,80,-66.67,0.93,0,2.9,2.9,2.9,2.9,0,0,0,2.9,0,0,0,0,0,3100,0,0.86,0,0,0,0,0,7.7
7.7,0.84,1.65,7.65,7.4,7.53,0,0,31300,7.51,2.68,394.05,91.67,46.46,75.76,13000,-24.24,0.92,1.65,0,2.68,91.67,-24.24,0.93,0,2.9,2.9,2.9,2.9,0,0,0,2.9,0,0,0,0,0,3100,0,0.86,0,0,0,0,0,7.79
7.79,0.8,2.8,7.78,7.61,7.59,0,0,56500,7.74,4.43,822.28,94.59,68.84,97.44,25200,-2.56,0.88,2.8,0,4.43,94.59,-2.56,0.89,0,2.9,2.9,2.8,2.9,0,0,0,2.83,0,0,0,0,100,9400,0,0.87,0,0,0,0,0,7.84
7.84,0.78,1.94,7.74,7.6,7.64,0,0,24200,7.7,3.89,656.22,85.37,83.49,77.27,32300,-22.73,0.96,1.94,0,3.89,85.37,-22.73,0.85,0.52,2.92,2.93,2.91,2.9,0,0,14500,2.92,0.69,100,0,0,92.31,14500,-7.69,0.84,0.52,0,0.69,0,-7.69,7.75
7.75,0.73,1.35,7.71,7.5,7.68,0,0,-8200,7.66,3.49,530.63,79.55,81.72,70.45,32400,-29.55,0.9,1.05,0.26,3.49,79.55,-29.55,0.95,15.23,3.48,3.48,2.88,3.02,0,0,21800,2.88,20,1500,0,97.44,100,7300,0,1.59,15.23,0,20,0,0,7.84
7.84,0.71,1.2,7.71,7.6,7.72,0,0,-8200,7.6,3.49,530.63,79.55,72.73,70.45,21600,-29.55,0.98,0.69,0.19,2.53,75.68,-29.55,1.04,-3.61,2.89,3.37,2.85,3.02,0,0,17600,3.37,-0.34,787.93,49.57,68.51,13.24,4200,-86.76,2.17,-3.61,0,-0.34,49.57,-86.76,7.84
7.84,0.7,2.6,7.84,7.6,7.76,0,0,3000,7.6,5.23,719.48,84.21,80.3,100,11200,0,1.06,1.74,0.34,4.53,85.42,0,1.11,-3.98,2.86,2.92,2.85,3.01,0,0,13300,2.86,-1.38,743.29,48.33,40.69,8.82,4300,-91.18,2.67,-3.98,0,-1.38,48.33,-91.18,8.1
8.1,0.82,4.61,8.03,7.84,7.81,0,0,42200,7.84,7.79,1669.48,88.16,86.82,90,39200,-10,2.15,3.21,0.52,6.92,89.39,-10,1.2,-1.13,2.94,2.96,2.93,3.02,0,0,15700,2.93,1.38,810.43,51.56,14.22,20.59,2400,-79.41,3.2,-1.48,0.04,1.38,51.56,-79.41,8.2
8.2,0.99,6.22,8.2,7.94,7.9,0.04,0,68000,7.95,10.07,2215.68,90.32,96.67,100,25800,0,3.49,4.34,0.55,7.19,89.86,0,1.29,-0.71,2.95,2.95,2.95,3.02,0,0,15800,2.95,1.72,810.77,51.94,17.16,22.06,100,-77.94,3.66,-1.38,0.05,1.72,51.94,-77.94,9.25
9.25,1.68,9.37,8.51,8.23,8.06,0.09,0,124400,8.49,14.23,4347.88,92.74,83.33,60,56400,-40,8.17,6.87,0.73,9.38,91.95,-42.29,1.4,2.08,3.04,3.04,2.87,2.94,0,0,19600,2.87,4.83,926.7,55.07,25.98,35.29,3800,-64.71,4.36,0.95,0.14,4.83,55.07,-69.84,8.6
8.6,2.33,9.7,8.6,8.4,8.24,0.15,0,145500,8.4,15.44,4571.03,93.23,74.95,64.86,21100,-35.14,12.18,6.36,0.86,11.11,96.74,-37.14,1.51,0.67,3,3.02,3,2.96,0,0,18100,3.02,3.45,906.96,53.52,28.92,29.41,1500,-70.59,4.95,-0.76,0.08,2.74,52.86,-76.19,8.95
8.95,3.12,12.63,8.95,8.69,8.46,0.22,1.5,153300,8.69,20.13,4888.47,94.64,69.55,83.78,7800,-16.22,16.64,8.32,1.24,16.08,0,-18.18,1.51,0.67,3,3.02,3,2.96,0,0,18100,3.02,3.45,906.96,53.52,28.92,29.41,1500,-70.59,4.95,-0.76,0.08,2.74,52.86,-76.19,8.92
8.92,3.86,8.33,8.7,8.7,8.59,0.26,1.18,128700,8.87,15.69,4201.32,81.72,72.97,70.27,24600,-29.73,20.46,3.52,0.99,12.84,83.22,-33.33,1.61,0.31,2.99,2.99,2.99,2.98,0,0,18000,2.99,3.1,906.63,53.15,30.88,27.94,100,-72.06,5.41,1.26,-0.49,-14.08,21.18,-73.08,9.09
9.09,4.64,11.61,9.09,8.69,8.77,0.33,1.59,272200,8.81,21.2,10634.08,85.65,81.8,91.35,143500,-8.65,24.3,5.91,1.25,15.94,85.71,-11.35,1.78,4.6,3.13,3.13,3.13,3.02,0.01,0,18500,3.13,7.93,930.04,57.32,35.29,48.53,500,-51.47,6.5,4.78,0.24,8.3,80,0,9.09
9.09,4.64,11.61,9.09,8.69,8.77,0.33,1.59,272200,8.81,21.2,10634.08,85.65,81.8,91.35,143500,-8.65,24.3,5.91,1.25,15.94,85.71,-11.35,1.82,-0.69,2.97,3.06,2.94,3.03,0.01,0,16200,2.99,2.41,812.47,52.02,33.82,25,2300,-75,6.18,-1.09,0.11,3.85,60.38,-61.54,8.79
8.79,5.33,5.16,8.65,8.64,8.8,0.34,1.14,211900,8.79,15.18,7715.26,71.43,76.4,67.57,60300,-32.43,27.1,-0.25,0.62,7.72,65.5,-45.8,1.91,4.7,3.15,3.15,2.99,3.05,0.02,0.25,40100,2.99,8.62,2260.95,56.54,41.67,51.47,23900,-48.53,6.47,3.86,0.21,7.14,66.67,0,8.73
8.73,5.81,4.81,8.7,8.46,8.82,0.35,1.05,225700,8.55,13.73,7795.03,70.43,75.83,68.57,13800,-31.43,27.67,-0.49,0.5,6.1,63.3,-53.92,2.02,5.31,3.19,3.19,3.19,3.09,0.03,0.29,45300,3.19,10,2326.99,57.44,44.61,57.35,5200,-42.65,6.99,4.01,0.24,8.14,68.18,0,8.84
8.84,6.33,5.53,8.84,8.61,8.8,0.37,1.06,240800,8.76,13.62,8038.02,70.54,70.9,76.57,15100,-23.43,28.75,0.57,0.33,3.88,59.65,-36.23,2.19,5.8,3.23,3.28,3.17,3.13,0.05,0.33,53400,3.22,11.38,2428.55,58.29,56.38,60.32,8100,-39.68,8.11,4.39,0.19,6.25,65.57,-14.71,8.84
8.84,6.81,4.55,8.84,8.8,8.82,0.39,1.1,240800,8.83,14.21,8038.02,71.65,73.9,76.57,5600,-23.43,29.68,0.18,0.24,2.79,57.41,-39.68,2.35,3.84,3.19,3.27,3.17,3.15,0.06,0.27,51200,3.18,9.25,2401.31,56.72,57.21,53.97,2200,-46.03,9.07,2.2,0.19,6.33,65.57,-26.47,8.8
8.8,7.16,2.04,8.7,8.7,8.75,0.39,0.99,233300,8.8,12.84,7919.24,68.68,73.27,66.67,7500,-33.33,29.15,-1.01,-0.25,-2.79,41.13,-61.9,2.49,6.66,3.26,3.26,3.26,3.2,0.07,-0.22,51400,3.26,-6.32,2405.7,42.76,64.38,78.85,200,-21.15,9.89,3.16,0.27,9.03,70.15,-5.88,8.74
8.74,7.47,1.64,8.74,8.7,8.76,0.39,1.03,268900,8.71,13.36,8082.92,69.14,70.78,69.09,35600,-30.91,28.69,-0.62,0.04,0.46,51.67,-55.56,2.81,10.82,3.43,3.46,3.43,3.26,0.1,0.54,52500,3.43,18.69,2463.06,74.55,75.97,95.08,1100,-4.92,12.48,7.09,0.3,9.58,71.43,-5.77,8.76
8.76,7.71,0.45,8.7,8.65,8.76,0.38,0.86,161100,8.7,10.97,7589.56,66.54,65.58,60.99,107800,-39.01,27.5,-0.44,-0.39,-4.29,27.06,-36.84,3.16,12.03,3.52,3.53,3.4,3.33,0.13,0.66,54600,3.44,23.08,2518.16,78.45,90.8,98.48,2100,-1.52,15.32,7.27,0.55,18.52,93.65,-1.85,8.63
8.63,7.74,-1.17,8.6,8.5,8.72,0.37,0.57,154700,8.6,7.1,7515.99,61.35,60.16,50.38,6400,-49.62,24.16,-1.51,-0.05,-0.58,45.1,-63.16,3.64,12.01,3.57,3.69,3.57,3.39,0.17,0.63,57000,3.62,21.43,2552.25,77.88,92.98,85.37,2400,-14.63,19.08,6.84,0.42,13.33,92,-23.08,8.6
8.6,7.76,-1.49,8.6,8.56,8.67,0.34,0.4,154700,8.56,4.88,7515.99,58.55,49.22,36.27,700,-63.73,21.29,-1.34,-0.1,-1.15,39.13,-70.59,3.89,5.61,3.4,3.43,3.4,3.44,0.17,0.45,54200,3.43,15.25,2418.92,67.44,82.83,64.63,2800,-35.37,19.36,0.85,0.21,6.58,66.67,-55.77,8.65
8.65,7.63,-2.63,8.5,8.45,8.63,0.3,-0.01,117200,8.55,-0.12,7079.95,49.77,33.72,14.49,37500,-85.51,19.43,-1.94,-0.34,-3.85,9.52,-87.18,4.03,2.78,3.33,3.35,3.33,3.45,0.17,0.29,53300,3.35,9.54,2400.39,61.42,67.33,52,900,-48,18.47,-1.65,0.1,3.1,57.58,-69.23,8.5
8.5,7.46,-3.08,8.45,8.42,8.57,0.27,-0.15,110800,8.42,-1.74,7042.3,46.41,18.41,4.48,6400,-95.52,18.31,-1.89,-0.39,-4.41,8.51,-92.11,4.16,2.6,3.35,3.35,3.33,3.43,0.17,0.35,54500,3.33,11.67,2407.6,64,57.1,54.67,1200,-45.33,17.7,-1.72,0.16,5.02,62.5,-79.07,8.55
8.55,7.38,-2.15,8.5,8.4,8.53,0.24,-0.45,124400,8.5,-5.03,7122.77,37.43,11.15,14.49,13600,-85.51,16.3,-0.98,-0.2,-2.3,23.68,-72.22,4.16,2.6,3.35,3.35,3.33,3.43,0.17,0.35,54500,3.33,11.67,2407.6,64,57.1,54.67,1200,-45.33,17.7,-1.72,0.16,5.02,62.5,-79.07,8.45
8.45,7.3,-2.52,8.45,8.4,8.5,0.22,-0.25,112600,8.45,-2.87,7053.36,42.14,8.74,7.25,11800,-92.75,14.57,-1.09,-0.29,-3.32,12.82,-86.11,4.38,-0.17,3.28,3.43,3.28,3.39,0.15,0.29,47000,3.43,9.7,2250.88,61.07,50.67,45.33,7500,-54.67,18.19,-3.85,0.02,0.61,51.56,-100,8.55
8.55,7.39,-2.54,8.4,8.4,8.46,0.19,-0.69,95100,8.55,-7.59,6949.81,22.4,7.25,0,17500,-100,14.16,-1.18,-0.3,-3.45,12.5,-100,4.36,-4.74,3.13,3.18,3.13,3.3,0.13,0,45800,3.18,0,2196,50,41.78,25.33,1200,-74.67,15.71,-7.08,-0.3,-8.75,25.81,-100,8.44
8.44,7.37,-2.34,8.4,8.35,8.44,0.16,-0.25,95100,8.37,-2.89,6949.81,34.57,5.82,10.2,2700,-89.8,12.5,-0.84,-0.2,-2.33,16.67,-83.33,4.36,-4.74,3.13,3.18,3.13,3.3,0.13,0,45800,3.18,0,2196,50,41.78,25.33,1200,-74.67,15.71,-7.08,-0.3,-8.75,25.81,-100,8.44
8.44,7.25,-2.1,8.4,8.3,8.43,0.14,-0.3,95100,8.37,-3.45,6949.81,30.26,9.57,18.52,6700,-81.48,11.62,-0.51,-0.2,-2.33,16.67,-71.43,4.12,-9.32,2.98,3.01,2.98,3.21,0.09,0.01,45200,3.01,0.34,2167.25,50.38,23.56,0,600,-100,15.71,-9.46,-0.54,-15.34,10.29,-100,8.5
8.5,7.25,-0.65,8.5,8.5,8.43,0.13,-0.34,95200,8.5,-3.85,6951,26.39,21.92,37.04,100,-62.96,10.7,0.68,0,0,50,-20,4.12,-9.32,2.98,3.01,2.98,3.21,0.09,0.01,45200,3.01,0.34,2167.25,50.38,23.56,0,600,-100,15.71,-9.46,-0.54,-15.34,10.29,-100,8.53
8.53,6.82,-2.55,8.3,8.3,8.4,0.11,-0.54,86900,8.5,-6.11,6755.71,20.65,18.52,0,8300,-100,12.9,-1.44,-0.15,-1.78,33.33,-100,4.12,-9.32,2.98,3.01,2.98,3.21,0.09,0.01,45200,3.01,0.34,2167.25,50.38,23.56,0,600,-100,15.71,-9.46,-0.54,-15.34,10.29,-100,8.4
8.4,6.41,-1.13,8.4,8.35,8.4,0.1,-0.3,88100,8.35,-3.45,6770.17,32.95,19.59,21.74,1200,-78.26,14.78,-0.08,-0.1,-1.18,40,-60,4.12,-9.32,2.98,3.01,2.98,3.21,0.09,0.01,45200,3.01,0.34,2167.25,50.38,23.56,0,600,-100,15.71,-9.46,-0.54,-15.34,10.29,-100,8.39
8.39,6.04,-0.95,8.39,8.39,8.4,0.08,-0.35,86600,8.39,-4,6768.38,29.41,13.77,19.57,1500,-80.43,16.39,-0.1,-0.06,-0.71,43.48,-64,4.12,-9.32,2.98,3.01,2.98,3.21,0.09,0.01,45200,3.01,0.34,2167.25,50.38,23.56,0,600,-100,15.71,-9.46,-0.54,-15.34,10.29,-100,8.9
