% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 03/12/2014 through 03/12/2015, for BBDC4.SA.
% Time: Fri Apr 29 21:13:00 BRT 2016
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 257 cases, 47 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Bra_ADMI_07 numeric
@attribute Bra_BIAS_07 numeric
@attribute Bra_Momentum_07 numeric
@attribute Bra_PROC_07 numeric
@attribute Bra_RSI_07 numeric
@attribute Bra_WILLR_07 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Est_ADMI_07 numeric
@attribute Est_BIAS_07 numeric
@attribute Est_Momentum_07 numeric
@attribute Est_PROC_07 numeric
@attribute Est_RSI_07 numeric
@attribute Est_WILLR_07 numeric
@attribute Target numeric

@data
37.6,1,0,37.45,36.85,37.45,0,0,0,37.18,0,0,0,80.01,80.01,4921600,-19.99,1,0,0,0,0,-19.99,1,0,14.5,14.7,14.46,14.5,0,0,0,14.5,0,0,0,16.67,16.67,5348200,-83.33,1,0,0,0,0,-83.33,37.84
37.84,1.02,-1.08,36.65,36.5,37.05,0,0,-7129400,37.75,-2.14,-152277.89,0,45.61,11.2,7129400,-88.8,1.26,-1.08,0,-2.14,0,-88.8,1.03,-1.05,14.2,14.48,14.09,14.35,0,0,-4268200,14.41,-2.07,-88307.59,0,17.35,18.03,4268200,-81.97,1.28,-1.05,0,-2.07,0,-81.97,37.51
37.51,1.06,0.73,37.46,36.45,37.19,0,0,-966400,36.99,0.03,-16086.89,50.31,54.62,72.66,6163000,-27.34,1.55,0.73,0,0.03,50.31,-27.34,1.09,0.05,14.36,14.45,13.96,14.35,0,0,726100,14.1,-0.97,-32033.78,34.78,29.58,54.05,4994300,-45.95,1.7,0.05,0,-0.97,34.78,-45.95,37.36
37.36,1.41,-3.28,35.58,35.36,36.79,0,0,-8572900,37.22,-4.99,-397853.6,23.21,30.91,8.87,7606500,-91.13,3.28,-3.28,0,-4.99,23.21,-91.13,1.29,-3.56,13.68,14.31,13.51,14.19,0,0,-6729200,14.29,-5.66,-385070.27,14.04,28.79,14.29,7455300,-85.71,2.69,-3.56,0,-5.66,14.04,-85.71,36.53
36.53,1.81,-0.82,36.41,35.14,36.71,0,0,2273000,35.2,-2.78,-144812.37,37.96,42.86,47.04,10845900,-52.96,5.06,-0.82,0,-2.78,37.96,-52.96,1.47,-1.44,13.93,14.05,13.57,14.13,0,0,241300,13.78,-3.93,-257685.41,29.5,34.54,35.29,6970500,-64.71,3.54,-1.44,0,-3.93,29.5,-64.71,36.55
36.55,2.22,-3.11,35.35,35.01,36.29,0,0,-7149000,36.25,-5.61,-419113.93,30.48,22.64,12.01,9422000,-87.99,6.78,-3.11,0,-5.61,30.48,-87.99,1.71,-3.83,13.49,13.91,13.35,13.93,0,0,-6896000,13.91,-6.97,-483127.76,22.4,19.98,10.37,7137300,-89.63,4.66,-3.83,0,-6.97,22.4,-89.63,36.28
36.28,2.6,-0.67,36.2,35.07,36.2,0,0,3855400,35.4,-3.34,-154541.39,39.97,33.7,42.05,11004400,-57.95,8.26,-0.67,0,-3.34,39.97,-57.95,1.99,-3.61,13.44,13.68,13.2,13.78,0,0,-13728400,13.35,-7.31,-508451.7,21.81,20.55,16,6832400,-84,5.92,-3.61,0,-7.31,21.81,-84,36.23
36.23,3.29,-5.72,34.08,34.08,35.52,0,0,-11444800,35.7,-9,-1050535.41,29.82,18.02,0,15300200,-100,11.27,-5.23,-3.37,-9,29.82,-100,2.4,-7.05,12.83,13.48,12.8,13.47,0,0,-22428200,13.39,-11.52,-903308.7,16.47,9.32,1.58,8699800,-98.42,7.83,-6.38,-1.67,-11.52,16.47,-98.21,34.75
34.75,4.36,-7.51,33.12,32.8,35.03,0,0,-28231700,34.72,-11.56,-1523405.83,26.74,16.13,6.35,16786900,-93.65,15.68,-6.59,-3.53,-9.63,29.26,-93.21,3.02,-10.07,12.26,12.84,12.15,13.19,0,0,-38511500,12.83,-15.45,-1617843.46,13.4,7.3,4.31,16083300,-95.69,10.79,-8.69,-1.94,-13.66,14.86,-95.22,33.7
33.7,5.55,-6.38,33.29,32.2,34.41,0,0,-6660000,32.43,-11.11,-1412681.52,28.06,8.56,19.33,21571700,-80.67,20.21,-4.51,-4.17,-11.13,23.51,-78.87,3.78,-10.91,12,12.16,11.68,12.8,0,0,-53741300,11.97,-17.24,-1940824.54,12.35,5.5,10.6,15229800,-89.4,14.21,-8.33,-2.36,-16.43,8.74,-87.83,35.57
35.57,5.79,-1.64,34.92,33.47,34.32,0,0,13278800,33.55,-6.76,-436464.94,38.61,24.63,48.23,19938800,-51.77,18.89,0.44,-0.66,-1.85,45.67,-37.47,4.02,-4.33,12.83,13.11,12.36,12.67,0,0,-36667100,12.4,-11.52,-759859.04,29.88,17.66,38.08,17074200,-61.92,13.85,-1.07,-0.85,-6.21,35.88,-51.48,35.99
35.99,5.83,-2.05,34.71,34.37,34.02,-0.06,0,3285100,35.33,-7.32,-496507.44,37.9,37.35,44.51,9993700,-55.49,16.79,0.54,-1.7,-4.67,37.86,-42.3,4.09,-3.02,12.97,13.4,12.87,12.58,-0.03,0,-27946400,13.24,-10.55,-664699.41,32.17,30.46,42.72,8720700,-57.28,12.63,1.08,-0.96,-6.89,33.45,-42.15,35.6
35.6,5.87,0.43,35.6,34.82,34.33,-0.03,0,12836200,35.13,-4.94,-251635.67,42.42,51.01,60.28,9551100,-39.72,14.99,3.01,0.25,0.71,51.83,-16.66,4.16,-1.83,13.11,13.37,13.07,12.63,-0.05,0,-17939600,13.28,-9.59,-556684.61,34.31,42.72,47.35,10006800,-52.65,11.58,2.61,-0.38,-2.82,42.69,-28.5,35.91
35.91,5.75,1.18,35.9,34.73,34.88,0.01,0,21179600,35.7,-4.14,-181326.12,43.8,56.8,65.6,8343400,-34.4,13.11,4.01,-0.3,-0.83,47.61,-8.19,4.18,-0.1,13.34,13.46,13.03,12.85,-0.04,0,-10605200,13.27,-8,-428010.92,37.55,48.34,54.97,7334400,-45.03,10.32,4.52,-0.1,-0.74,48.2,-7.78,35.82
35.82,5.66,1.29,35.82,34.7,35.39,0.04,-1.63,12736100,35.17,-4.35,-200141.71,43.53,63.36,64.19,8443500,-35.81,11.4,3.03,1.74,5.11,70.52,-4.49,4.23,-0.24,13.23,13.34,12.96,13.1,-0.05,-1.27,-17587400,13.29,-8.76,-485585.29,36.69,52.56,55.36,6982200,-44.64,9.53,3.2,0.4,3.12,58.77,-12.92,35.82
35.82,5.66,1.29,35.82,34.7,35.39,0.04,-1.63,12736100,35.17,-4.35,-200141.71,43.53,63.36,64.19,8443500,-35.81,11.4,3.03,1.74,5.11,70.52,-4.49,4.28,0.63,13.28,13.31,12.97,13.19,-0.04,-0.92,-15015000,13.28,-6.48,-475863.44,39.82,56.03,57.76,2572400,-42.24,8.86,2.42,1.02,8.32,78.98,-10.11,35.95
