% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 18/12/2014 through 18/12/2015, for BBDC4.SA.
% Time: Fri Apr 29 21:57:48 BRT 2016
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 257 cases, 47 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Bra_ADMI_07 numeric
@attribute Bra_BIAS_07 numeric
@attribute Bra_Momentum_07 numeric
@attribute Bra_PROC_07 numeric
@attribute Bra_RSI_07 numeric
@attribute Bra_WILLR_07 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Est_ADMI_07 numeric
@attribute Est_BIAS_07 numeric
@attribute Est_Momentum_07 numeric
@attribute Est_PROC_07 numeric
@attribute Est_RSI_07 numeric
@attribute Est_WILLR_07 numeric
@attribute Target numeric

@data
35.99,1,0,34.71,34.37,34.71,0,0,0,35.33,0,0,0,20.99,20.99,9993700,-79.01,1,0,0,0,0,-79.01,1,0,12.97,13.4,12.87,12.97,0,0,0,13.24,0,0,0,18.87,18.87,8720700,-81.13,1,0,0,0,0,-81.13,35.6
35.6,0.93,1.27,35.6,34.82,35.16,0,0,9551100,35.13,2.56,244871.78,0,48.46,75.92,9551100,-24.08,0.86,1.27,0,2.56,0,-24.08,0.93,0.54,13.11,13.37,13.07,13.04,0,0,10006800,13.28,1.08,108014.8,0,32.08,45.28,10006800,-54.72,0.86,0.54,0,1.08,0,-54.72,35.91
35.91,0.95,1.4,35.9,34.73,35.4,0,0,17894500,35.7,3.43,315181.33,0,63.78,94.44,8343400,-5.56,1.15,1.4,0,3.43,0,-5.56,0.89,1.52,13.34,13.46,13.03,13.14,0,0,17341200,13.27,2.85,236688.49,0,47.94,79.66,7334400,-20.34,0.86,1.52,0,2.85,0,-20.34,35.82
35.82,0.97,0.88,35.82,34.7,35.51,0,0,9451000,35.17,3.2,296365.73,93.7,86.62,89.5,8443500,-10.5,1.36,0.88,0,3.2,93.7,-10.5,0.83,0.51,13.23,13.34,12.96,13.16,0,0,10359000,13.29,2,179114.12,77.08,61.99,61.02,6982200,-38.98,0.75,0.51,0,2,77.08,-38.98,35.82
35.82,0.97,0.88,35.82,34.7,35.51,0,0,9451000,35.17,3.2,296365.73,93.7,86.62,89.5,8443500,-10.5,1.36,0.88,0,3.2,93.7,-10.5,0.77,0.71,13.28,13.31,12.97,13.19,0,0,12931400,13.28,2.39,188835.97,79.25,70.06,69.49,2572400,-30.51,0.65,0.71,0,2.39,79.25,-30.51,35.95
35.95,1.02,-1.01,35.06,35.02,35.42,0,0,6060900,35.51,1.01,224437.31,58.62,75.51,42.59,3390100,-57.41,1.76,-1.01,0,1.01,58.62,-57.41,0.74,-0.73,13.07,13.36,12.94,13.21,0,0,7447900,13.26,0.77,102124,56.76,54.8,33.9,5483500,-66.1,0.68,-0.73,0,0.77,56.76,-66.1,35.81
35.81,1.06,-0.28,35.3,35,35.54,0,0,12744000,35,1.7,270185.85,62.99,63.16,57.4,6683100,-42.6,2.06,-0.28,0,1.7,62.99,-42.6,0.71,-0.04,13.16,13.28,13,13.22,0,0,17436400,13.05,1.46,170904.79,61.45,50.85,49.15,9988500,-50.85,0.7,-0.04,0,1.46,61.45,-50.85,35.64
35.64,1.11,-0.82,35.06,35.06,35.43,0,0,6568600,35.34,1.01,228200.13,56.97,47.53,42.59,6175400,-57.41,2.32,-0.82,0,1.01,56.97,-57.41,0.74,0.69,13.27,13.42,13.1,13.2,0,0,23983300,13.36,2.31,225628.12,65.96,50.28,67.8,6546900,-32.2,1.11,0.47,0.3,2.31,65.96,-36.54,35.64
35.64,1.11,-0.82,35.06,35.06,35.43,0,0,6568600,35.34,1.01,228200.13,56.97,47.53,42.59,6175400,-57.41,2.32,-0.82,0,1.01,56.97,-57.41,0.7,1.29,13.37,13.48,12.95,13.23,0,0,29916000,13.22,3.08,270335.73,69.23,66.31,81.97,5932700,-18.03,0.97,0.94,0.26,1.98,64.44,-20.37,35.49
35.49,1.29,-2.61,34.3,34.13,35.11,0,0,-3729900,34.75,-1.18,4928.89,43.73,36.37,9.13,10298500,-90.87,3.76,-2.81,-0.41,-1.18,43.73,-90.67,0.75,-2.6,12.82,13.12,12.71,13.14,0,0,16930100,13.1,-1.16,-263863.6,45.28,54.68,14.29,12985900,-85.71,1.66,-2.67,-0.52,-3.9,28.69,-85.71,34.77
34.77,1.78,-2.2,34.35,33.31,34.81,0,0,6475800,33.71,-1.04,19835.8,44.58,30.18,38.81,10205700,-61.19,6.72,-2.17,-1.25,-3.51,24.28,-60.6,1.01,-3.55,12.65,12.78,12.29,13.05,0,0,8137200,12.35,-2.47,-380462.11,40.91,42.17,30.25,8792900,-69.75,3.71,-3.35,-0.58,-4.38,27.34,-69.75,35.48
35.48,1.91,0.92,35.48,34.14,34.9,0,0,19626400,34.41,2.22,452446.51,58.65,42.97,80.97,13150600,-19.03,7.08,1.22,-0.42,-1.17,43.56,-17.8,0.94,1.08,13.27,13.34,12.65,13.08,0.01,0,22464200,12.75,2.31,321730.77,56.3,42.3,82.35,14327000,-17.65,3.28,1.4,-0.01,-0.08,49.73,-17.65,37.3
37.3,2.28,4.46,36.89,35.62,35.22,0,0,33640800,35.94,6.28,1009388.56,68.6,69.83,89.72,14014400,-10.28,8.94,4.78,1.07,2.99,61.66,-10.28,1.14,3.45,13.62,13.86,13.53,13.15,0.05,0,29239000,13.66,5.01,500418.04,61.9,65.77,84.71,6774800,-15.29,4.82,3.45,0.55,4.21,63.82,-15.29,37.41
37.41,2.67,4.56,37.08,36.3,35.62,0.12,0,41335800,37,6.83,1049021.26,69.59,87.55,91.95,7695000,-8.05,10.75,4.47,2.02,5.76,75.12,-8.05,1.38,4.17,13.76,13.95,13.56,13.22,0.09,0,35401600,13.64,6.09,563763.41,63.76,85.21,88.55,6162600,-11.45,6.46,3.84,0.6,4.56,64.71,-11.45,36.93
36.93,2.55,0.02,35.47,35.28,35.85,0.11,0,32925600,36.72,2.19,683853.46,54.96,78.12,52.68,8410200,-47.32,9.39,-0.14,0.17,0.48,51.58,-47.32,1.46,1.84,13.49,13.78,13.34,13.36,0.1,0.52,30105600,13.67,4.01,459844.81,58.28,81.85,72.29,5296000,-27.71,6.71,1.56,0.22,1.66,55,-27.71,35.63
35.63,2.61,-1.63,34.84,34.6,35.95,0.04,0,24588100,35.2,0.37,535743.54,50.78,60.65,37.32,8337500,-62.68,9.54,-1.82,-0.22,-0.63,48.1,-62.68,1.42,-1.02,13.11,13.17,12.97,13.45,0.07,0,24563400,13.03,0,303726.5,50,70.08,49.4,5542200,-50.6,6.45,-1.02,-0.26,-1.94,44.76,-50.6,35.93
35.93,2.51,-1.37,34.95,34.95,35.85,-0.01,0.24,35322700,35.1,0.69,569666.7,51.43,43.33,40,10734600,-60,8.78,-1.77,0.65,1.9,56.34,-60,1.5,0.15,13.26,13.53,13.16,13.45,0.07,-0.08,32217900,13.52,-0.6,391306.59,48.79,60.04,58.43,7654500,-41.57,6.64,-0.36,0.44,3.43,60.58,-41.57,35.85
35.85,2.72,-0.27,35.32,34.35,35.53,-0.01,-0.28,44972200,34.5,-0.79,671821.63,48.22,42.11,49.03,9649500,-50.97,9.72,-1.12,0.97,2.82,58.9,-63.91,1.7,3.14,13.69,13.73,13.33,13.46,0.1,0.46,40060700,13.45,3.48,645635.7,56.35,64.06,84.34,7842800,-15.66,7.75,1.73,1.04,8.22,72.22,-20,36.31
36.31,2.66,-1.1,34.96,34.96,35.11,-0.05,-0.94,31799700,35.39,-2.62,537523.3,44.08,43.09,40.24,13172500,-59.76,8.97,-1.92,-0.52,-1.47,44.44,-80.07,1.76,-0.65,13.18,13.87,13.15,13.35,0.08,-0.1,30434200,13.81,-0.75,287015.17,48.77,65.46,53.61,9626500,-46.39,7.55,-1.97,-0.09,-0.68,47.98,-78.57,35.41
35.41,2.74,-0.03,35.3,34.7,35.07,-0.05,-0.52,48409200,35.15,-1.45,699105.31,46.83,45.94,48.54,16609500,-51.46,9.13,-0.33,-1.59,-4.31,27.98,-68.95,1.81,2.37,13.62,13.62,13.16,13.37,0.11,0.55,47931300,13.33,4.21,871136.87,56.38,72.69,80.12,17497100,-19.88,7.38,1.31,0,0,50,-33.67,35.65
35.65,3.04,-2.03,34.56,34.3,35.02,-0.12,-0.5,40125700,35.1,-1.43,525456.87,46.94,39.76,30.49,8283500,-69.51,10.48,-1.42,-2.52,-6.8,19.71,-90.11,1.81,2.37,13.62,13.62,13.16,13.37,0.11,0.55,47931300,13.33,4.21,871136.87,56.38,72.69,80.12,17497100,-19.88,7.38,1.31,0,0,50,-33.67,35.25
35.25,3.31,-2.17,34.45,34.34,34.92,-0.19,-0.85,33166000,35.2,-2.41,503305.04,44.72,35.61,27.81,6959700,-72.19,11.63,-1.32,-1.02,-2.88,30.83,-92.53,1.8,-0.18,13.29,13.32,13.09,13.41,0.09,0.13,42513900,13.2,0.99,739878.28,51.43,64.66,60.24,5417400,-39.76,6.68,-0.65,-0.47,-3.42,40.64,-64.44,35.54
