% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 28/12/2014 through 28/12/2015, for BRKM5.SA.
% Time: Fri Apr 29 21:00:53 BRT 2016
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 256 cases, 47 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Bra_ADMI_07 numeric
@attribute Bra_BIAS_07 numeric
@attribute Bra_Momentum_07 numeric
@attribute Bra_PROC_07 numeric
@attribute Bra_RSI_07 numeric
@attribute Bra_WILLR_07 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Est_ADMI_07 numeric
@attribute Est_BIAS_07 numeric
@attribute Est_Momentum_07 numeric
@attribute Est_PROC_07 numeric
@attribute Est_RSI_07 numeric
@attribute Est_WILLR_07 numeric
@attribute Target numeric

@data
18,1,0,17.65,17.14,17.65,0,0,0,17.42,0,0,0,59.3,59.3,776000,-40.7,1,0,0,0,0,-40.7,1,0,13.04,13.28,12.83,13.04,0,0,0,12.84,0,0,0,46.67,46.67,437800,-53.33,1,0,0,0,0,-53.33,18.04
18.04,0.94,-0.43,17.5,17.31,17.57,0,0,-884800,18.04,-0.85,-7519.55,0,49.65,40,884800,-60,0.9,-0.43,0,-0.85,0,-60,0.93,0.08,13.06,13.21,12.99,13.05,0,0,136900,13.07,0.15,209.97,0,48.89,51.11,136900,-48.89,0.86,0.08,0,0.15,0,-48.89,18.04
18.04,0.94,-0.43,17.5,17.31,17.57,0,0,-884800,18.04,-0.85,-7519.55,0,49.65,40,884800,-60,0.9,-0.43,0,-0.85,0,-60,0.91,-0.72,12.91,13.08,12.84,13,0,0,-50100,13.06,-1,-1937.81,11.76,38.52,17.78,187000,-82.22,0.94,-0.72,0,-1,11.76,-82.22,17.66
17.66,0.91,-0.63,17.41,17.16,17.52,0,0,-2718600,17.38,-1.36,-16950.52,0,43.1,30,1833800,-70,0.93,-0.63,0,-1.36,0,-70,0.95,-1.06,12.82,12.94,12.64,12.96,0,0,-485300,12.94,-1.69,-4971.74,7.69,32.34,28.13,435200,-71.87,1.32,-1.06,0,-1.69,7.69,-71.87,17.2
17.2,1.12,-5.05,16.36,16.36,17.23,0,0,-4874800,17.12,-7.31,-146991.3,0,23.33,0,2156200,-100,2.11,-5.05,0,-7.31,0,-100,1.2,-6,12,12.43,11.99,12.77,0,0,-1006000,12.42,-7.98,-38277.04,1.85,15.56,0.78,520700,-99.22,2.7,-6,0,-7.98,1.85,-99.22,16.49
16.49,1.43,-5.75,16.01,15.97,16.99,0,0,-6022000,16.46,-9.29,-171534.09,0,10.64,1.93,1147200,-98.07,3.7,-5.75,0,-9.29,0,-98.07,1.52,-6.92,11.72,12.16,11.71,12.5,0,0,-1575600,12.11,-10.12,-51567.71,1.47,9.85,0.64,569600,-99.36,4.35,-6.92,0,-10.12,1.47,-99.36,16.22
16.22,1.83,-4.88,16,15.65,16.66,0,0,-7406200,16.05,-9.35,-172398.67,0,5.53,14.64,1384200,-85.36,5.57,-4.88,0,-9.35,0,-85.36,1.82,-5.72,11.76,11.96,11.72,12.24,0,0,-1231900,11.89,-9.82,-50394.67,4.29,1.53,3.18,343700,-96.82,5.77,-5.72,0,-9.82,4.29,-96.82,16.26
16.26,2.19,-4.01,16.04,15.64,16.36,0,0,-6272600,16.1,-9.12,-169564.67,2.37,11.08,16.67,1133600,-83.33,7.07,-4.01,0,-9.12,2.37,-83.33,2.04,-4.47,11.84,12.1,11.66,12.03,0,0,-822500,11.7,-9.2,-47609.64,9.46,4.98,11.11,409400,-88.89,6.58,-3.75,-1.2,-9.2,9.46,-88.39,16.1
16.1,2.54,-5.38,15.69,15.57,16.02,0,0,-8142400,15.89,-11.1,-210364.55,1.96,12.06,4.86,1869800,-95.14,8.51,-4.5,-1.96,-11.1,1.96,-95.14,2.25,-4.06,11.83,12.02,11.78,11.83,0,0,-1091700,12,-9.28,-47837,9.4,8.26,10.49,269200,-89.51,7.28,-2.44,-1.23,-9.42,8.16,-88.03,15.99
15.99,2.87,-3.19,15.99,15.59,15.95,0,0,-7003900,15.72,-9.41,-188595.9,14.53,12.84,17,1138500,-83,9.73,-1.38,-1.51,-8.63,15.53,-79.9,2.44,-3.45,11.86,11.95,11.77,11.8,0,0,-714600,11.89,-9.05,-46880.7,11.18,11.32,12.35,377100,-87.65,7.91,-0.97,-1.05,-8.13,11.11,-84.38,16.28
