% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 15/12/2014 through 15/12/2015, for BRFS3.SA.
% Time: Fri Apr 29 21:49:37 BRT 2016
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 257 cases, 47 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Bra_ADMI_07 numeric
@attribute Bra_BIAS_07 numeric
@attribute Bra_Momentum_07 numeric
@attribute Bra_PROC_07 numeric
@attribute Bra_RSI_07 numeric
@attribute Bra_WILLR_07 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Est_ADMI_07 numeric
@attribute Est_BIAS_07 numeric
@attribute Est_Momentum_07 numeric
@attribute Est_PROC_07 numeric
@attribute Est_RSI_07 numeric
@attribute Est_WILLR_07 numeric
@attribute Target numeric

@data
59.47,1,0,57.5,56.2,57.5,0,0,0,59.02,0,0,0,39.76,39.76,2949700,-60.24,1,0,0,0,0,-60.24,1,0,21.22,22.01,20.89,21.22,0,0,0,21.96,0,0,0,29.46,29.46,2176900,-70.54,1,0,0,0,0,-70.54,59.23
59.23,1.04,1.33,59.05,55.8,58.27,0,0,4195800,56.3,2.7,113104.17,0,64.16,88.56,4195800,-11.44,1.32,1.33,0,2.7,0,-11.44,1.01,0.19,21.3,21.59,20.59,21.26,0,0,2224800,20.87,0.38,8387.56,0,39.73,50,2224800,-50,1.21,0.19,0,0.38,0,-50,62.45
62.45,1.7,4.17,62,59.55,59.52,0,0,8895500,59.8,7.83,347890.2,0,73.85,93.23,4699700,-6.77,4.1,4.17,0,7.83,0,-6.77,1.34,4.48,22.72,23.35,22.16,21.75,0,0,4444500,22.23,7.07,156367.57,0,52.21,77.17,2219700,-22.83,2.78,4.48,0,7.07,0,-22.83,62.25
62.25,2.31,2.48,61.5,60.75,60.01,0,0,6769500,62.08,6.96,330745.04,90,89.17,85.71,2126000,-14.29,6.48,2.48,0,6.96,90,-14.29,1.65,3.62,22.81,23.25,22.7,22.01,0,0,6294200,23.08,7.49,163694.72,0,69.2,80.43,1849700,-19.57,4.13,3.62,0,7.49,0,-19.57,64.4
64.4,3.41,5.76,64.4,62.25,60.89,0,0,10760700,63.34,12,518947.97,93.67,92.98,100,3991200,0,10.5,5.76,0,12,93.67,0,2.2,5.86,23.65,24.18,23.53,22.34,0,0,8950100,23.73,11.45,261500.89,0,80.95,85.24,2655900,-14.76,6.45,5.86,0,11.45,0,-14.76,64.4
64.4,4.43,3.67,63.59,62.5,62.11,0,0,9205400,64.39,10.59,499385.97,84.96,92.1,90.58,1555300,-9.42,13.94,3.67,0,10.59,84.96,-9.42,2.72,4.88,23.66,23.99,23.54,22.83,0,0,10810100,23.66,11.5,262287.36,0,83.73,85.52,1860000,-14.48,8.45,4.88,0,11.5,0,-14.48,63.94
63.94,5.37,3.47,63.84,62.62,63.07,0,0,11624400,63.39,11.03,508896.11,85.38,94.69,93.49,2419000,-6.51,16.89,3.47,0,11.03,85.38,-6.51,3.02,3.44,23.47,23.7,23.08,23.26,0,0,9862400,23.65,10.6,254676.88,92.78,83.66,80.22,947700,-19.78,9.14,3.44,0,10.6,92.78,-19.78,63.94
63.94,5.37,3.47,63.84,62.62,63.07,0,0,11624400,63.39,11.03,508896.11,85.38,94.69,93.49,2419000,-6.51,16.89,3.47,0,11.03,85.38,-6.51,3.3,2.96,23.46,23.55,23.22,23.41,0,0,9402900,23.53,10.56,254481.1,92.42,81.89,79.94,459500,-20.06,9.73,1.96,2.24,10.56,92.42,-20.06,63.85
63.85,6.18,1.7,62.9,62.45,63.25,0,0,10849300,63.84,9.39,497483.29,77.27,88.88,82.56,775100,-17.44,19.01,0.69,5.4,9.39,77.27,-17.44,3.61,2.39,23.4,23.69,23.34,23.53,0,0,8938600,23.47,10.27,253293.65,90.37,79.48,78.27,464300,-21.73,10.53,0.39,2.1,9.86,90.08,-38.61,64.51
64.51,7.13,2.84,63.83,62.31,63.71,0,0,11827600,62.87,11.01,511947.83,79.22,89.41,92.19,978300,-7.81,21.69,1.07,4.78,8.09,75.75,-13.71,3.94,2.73,23.55,23.79,23.32,23.51,0,0,9499800,23.32,10.98,256891.07,90.88,80.22,82.45,561200,-17.55,11.46,0.52,0.83,3.65,80.74,-42.57,64.26
64.26,8.01,1.99,63.44,62.75,63.52,0,0,8010600,64.15,10.33,488626.03,76.47,87.49,87.72,3817000,-12.28,23.98,0.13,1.44,2.32,60.71,-28.46,4.31,3.26,23.75,23.94,23.61,23.53,0,0,10215400,23.87,11.92,262968.38,91.48,82.92,88.02,715600,-11.98,12.65,0.79,0.94,4.12,82.19,-39.09,64.26
64.26,8.01,1.99,63.44,62.75,63.52,0,0,8010600,64.15,10.33,488626.03,76.47,87.49,87.72,3817000,-12.28,23.98,0.13,1.44,2.32,60.71,-28.46,4.41,1.4,23.35,23.74,23.14,23.5,0.02,0,9565000,23.74,10.04,252014.27,80.87,82.45,76.88,650400,-23.12,11.82,-0.72,-0.3,-1.27,35.29,-70.33,64.34
64.34,8.03,-0.04,62.18,60.97,63.24,0,0,4218700,62,8.14,413314.02,68.75,84.39,73.25,3791900,-26.75,21.12,-2.01,0.68,1.11,54.55,-65.82,4.27,-0.35,22.94,23.53,22.68,23.4,0.01,0,8435000,23.47,8.11,232172.78,72.28,76.79,65.46,1130000,-34.54,10.82,-2.04,-0.72,-3.04,24.65,-79.37,62.49
62.49,7.87,-1.78,61,60.53,62.67,-0.08,0,2020300,61.6,6.09,371594.63,62.81,73.56,59.7,2198400,-40.3,18.52,-3.13,-3.4,-5.28,20.49,-88.19,3.97,-2.55,22.39,22.79,22.34,23.2,-0.04,0,7237100,22.77,5.51,203452.32,63.27,64.16,50.14,1197900,-49.86,11.14,-3.75,-1.08,-4.6,19.66,-96.88,62.22
62.22,7.72,-0.82,61.55,60.71,62.4,-0.11,0,5276200,61.33,7.04,400951.1,64.25,66.32,66.02,3255900,-33.98,16.29,-1.8,-2.04,-3.21,31.45,-74.37,3.78,-2.14,22.58,22.97,22.45,23,-0.07,1.36,8379100,22.94,6.41,213143.3,64.78,57.01,55.43,1142000,-44.57,10.6,-2.41,-0.88,-3.75,27.55,-85,64.65
64.65,8.48,3.34,64.3,61.8,62.49,0.09,0,8044600,61.8,11.83,524640.79,70.05,73.92,96.05,2768400,-3.95,18.42,2.48,0.46,0.72,52.87,-8.5,4.07,2.2,23.76,23.85,23.22,23,0.02,2.46,9830100,23.3,11.55,288970.58,71.58,61.59,79.21,1451000,-20.79,11.47,2.46,0.36,1.54,55.84,-11.25,64.8
64.8,9.24,0.84,63.15,62.85,62.44,0.16,5.65,6205800,64.6,9.83,491754,65.6,81.24,81.67,1838800,-18.33,20.48,0.59,0.25,0.4,51.52,-38.64,4.36,0.92,23.52,23.86,23.38,23.04,0.06,0.8,8512800,23.46,3.52,275664.52,58.85,66.26,64.13,1317300,-35.87,12.26,1.45,-0.03,-0.13,49.53,-26.25,63.04
63.04,9.05,-1.65,61.78,61.01,62.36,0.09,2.73,4003200,63,4.62,443969.97,57.61,73.4,42.48,2202600,-57.52,17.62,-1.13,-2.05,-3.21,38.15,-70.73,4.46,0.14,23.38,23.59,23.14,23.13,0.09,0.57,7311600,23.43,2.5,268514.47,56.24,66.62,56.52,1201200,-43.48,11.65,1.07,-0.37,-1.56,44.05,-31.58,62.62
62.62,8.88,-0.87,62.29,61,62.61,0.08,0.29,5767600,61,0.47,458535.26,50.94,55.12,41.22,1764400,-58.78,15.18,-0.05,-1.15,-1.81,43.44,-58.78,4.41,-0.06,23.31,23.47,22.95,23.31,0.1,-0.34,6575000,23.01,-1.44,266309.08,45.53,59.81,58.79,736600,-41.21,10.11,0.8,-0.04,-0.17,49.28,-36.18,63
63,8.42,-3.27,60.73,60.38,62.45,-0.09,-0.77,3838500,62.7,-1.25,410222.6,47.67,30.54,7.92,1929100,-92.08,14.55,-2.23,-1.45,-2.33,42.01,-92.08,4.49,-0.98,23.05,23.64,22.84,23.4,0.08,-0.61,5675200,23.29,-2.58,256272.7,42.47,53.23,44.37,899800,-55.63,9.7,-0.4,0.11,0.48,52.09,-53.29,62.55
62.55,7.99,-1.31,61.78,60.52,61.95,-0.11,-2.62,5561300,60.52,-4.07,440009.19,41.09,26.94,31.67,1722800,-68.33,14.02,-0.72,0.78,1.28,54.36,-68.33,4.76,1.5,23.64,23.92,23.27,23.38,0.13,0.17,6746500,23.54,0.72,283694.27,51.91,61.47,81.25,1071300,-18.75,10.81,1.37,1.25,5.58,73.41,-19.05,63.21
