% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 21/12/2014 through 21/12/2015, for BBDC4.SA.
% Time: Fri Apr 29 22:04:46 BRT 2016
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 256 cases, 47 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Bra_ADMI_07 numeric
@attribute Bra_BIAS_07 numeric
@attribute Bra_Momentum_07 numeric
@attribute Bra_PROC_07 numeric
@attribute Bra_RSI_07 numeric
@attribute Bra_WILLR_07 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Est_ADMI_07 numeric
@attribute Est_BIAS_07 numeric
@attribute Est_Momentum_07 numeric
@attribute Est_PROC_07 numeric
@attribute Est_RSI_07 numeric
@attribute Est_WILLR_07 numeric
@attribute Target numeric

@data
35.91,1,0,35.9,34.73,35.9,0,0,0,35.7,0,0,0,99.16,99.16,8343400,-0.84,1,0,0,0,0,-0.84,1,0,13.34,13.46,13.03,13.34,0,0,0,13.27,0,0,0,72.09,72.09,7334400,-27.91,1,0,0,0,0,-27.91,35.82
35.82,0.94,-0.11,35.82,34.7,35.86,0,0,-8443500,35.17,-0.22,-18815.6,0,95.87,92.57,8443500,-7.43,0.89,-0.11,0,-0.22,0,-7.43,0.95,-0.41,13.23,13.34,12.96,13.29,0,0,-6982200,13.29,-0.82,-57574.36,0,63.05,54,6982200,-46,0.94,-0.41,0,-0.82,0,-46,35.82
35.82,0.94,-0.11,35.82,34.7,35.86,0,0,-8443500,35.17,-0.22,-18815.6,0,95.87,92.57,8443500,-7.43,0.89,-0.11,0,-0.22,0,-7.43,0.9,-0.03,13.28,13.31,12.97,13.28,0,0,-4409800,13.28,-0.45,-47852.52,31.25,63.36,64,2572400,-36,0.89,-0.03,0,-0.45,31.25,-36,35.95
35.95,0.9,-1.5,35.06,35.02,35.59,0,0,-11833600,35.51,-2.34,-90744.02,0,73.51,28.8,3390100,-71.2,0.91,-1.5,0,-2.34,0,-71.2,0.84,-1.21,13.07,13.36,12.94,13.23,0,0,-9893300,13.26,-2.02,-134564.49,13.51,47.67,25,5483500,-75,0.76,-1.21,0,-2.02,13.51,-75,35.81
35.81,0.86,-0.62,35.3,35,35.52,0,0,-5150500,35,-1.67,-44995.47,22.22,56.46,48,6683100,-52,0.89,-0.62,0,-1.67,22.22,-52,0.78,-0.42,13.16,13.28,13,13.22,0,0,95200,13.05,-1.35,-65783.7,30.43,43.77,42.31,9988500,-57.69,0.66,-0.42,0,-1.35,30.43,-57.69,35.64
35.64,0.82,-1.04,35.06,35.06,35.43,0,0,-11325900,35.34,-2.34,-86981.2,18.18,35.2,28.8,6175400,-71.2,0.87,-1.04,0,-2.34,18.18,-71.2,0.77,0.34,13.27,13.42,13.1,13.2,0,0,6642100,13.36,-0.52,-11060.37,43.86,43.59,63.46,6546900,-36.54,0.86,0.34,0,-0.52,43.86,-36.54,35.64
35.64,0.82,-1.04,35.06,35.06,35.43,0,0,-11325900,35.34,-2.34,-86981.2,18.18,35.2,28.8,6175400,-71.2,0.87,-1.04,0,-2.34,18.18,-71.2,0.73,0.94,13.37,13.48,12.95,13.23,0,0,12574800,13.22,0.22,33647.24,52.24,61.8,79.63,5932700,-20.37,0.81,0.94,0,0.22,52.24,-20.37,35.49
35.49,1.07,-2.67,34.3,34.13,35.11,0,0,-21624400,34.75,-4.46,-310252.44,11.54,28.71,9.33,10298500,-90.67,2.42,-2.67,0,-4.46,11.54,-90.67,0.79,-2.82,12.82,13.12,12.71,13.14,0,0,-411100,13.1,-3.9,-500552.08,28.69,52.46,14.29,12985900,-85.71,1.42,-2.67,-0.52,-3.9,28.69,-85.71,34.77
34.77,1.58,-2.17,34.35,33.31,34.81,0,0,-11418700,33.71,-4.32,-295345.53,13.62,25.84,39.4,10205700,-60.6,5.17,-2.17,0,-4.32,13.62,-60.6,1.02,-3.67,12.65,12.78,12.29,13.05,0,0,-9204000,12.35,-5.17,-617150.6,25.18,41.39,30.25,8792900,-69.75,3.09,-3.35,-0.58,-4.38,27.34,-69.75,35.48
35.48,1.76,0.91,35.48,34.14,34.9,0,0,1731900,34.41,-1.17,137265.18,43.56,43.64,82.2,13150600,-17.8,5.74,1.22,-0.42,-1.17,43.56,-17.8,0.98,0.94,13.27,13.34,12.65,13.08,0,0,5123000,12.75,-0.52,85042.28,48.26,42.3,82.35,14327000,-17.65,2.66,1.4,-0.01,-0.08,49.73,-17.65,37.3
