% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 23/12/2014 through 23/12/2015, for BBDC4.SA.
% Time: Fri Apr 29 22:09:57 BRT 2016
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 257 cases, 47 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Bra_ADMI_07 numeric
@attribute Bra_BIAS_07 numeric
@attribute Bra_Momentum_07 numeric
@attribute Bra_PROC_07 numeric
@attribute Bra_RSI_07 numeric
@attribute Bra_WILLR_07 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Est_ADMI_07 numeric
@attribute Est_BIAS_07 numeric
@attribute Est_Momentum_07 numeric
@attribute Est_PROC_07 numeric
@attribute Est_RSI_07 numeric
@attribute Est_WILLR_07 numeric
@attribute Target numeric

@data
35.82,1,0,35.82,34.7,35.82,0,0,0,35.17,0,0,0,100,100,8443500,0,1,0,0,0,0,0,1,0,13.23,13.34,12.96,13.23,0,0,0,13.29,0,0,0,71.05,71.05,6982200,-28.95,1,0,0,0,0,-28.95,35.82
35.82,1,0,35.82,34.7,35.82,0,0,0,35.17,0,0,0,100,100,8443500,0,1,0,0,0,0,0,0.93,0.19,13.28,13.31,12.97,13.26,0,0,2572400,13.28,0.38,9721.84,0,77.63,84.21,2572400,-15.79,0.86,0.19,0,0.38,0,-15.79,35.95
35.95,0.96,-1.07,35.06,35.02,35.44,0,0,-3390100,35.51,-2.12,-71928.42,0,64.4,28.8,3390100,-71.2,1.01,-1.07,0,-2.12,0,-71.2,0.88,-0.93,13.07,13.36,12.94,13.19,0,0,-2911100,13.26,-1.21,-76990.13,19.23,62.07,30.95,5483500,-69.05,0.8,-0.93,0,-1.21,19.23,-69.05,35.81
35.81,0.92,-0.26,35.3,35,35.39,0,0,3293000,35,-1.45,-26179.87,24,58.94,48,6683100,-52,0.99,-0.26,0,-1.45,24,-52,0.83,-0.19,13.16,13.28,13,13.19,0,0,7077400,13.05,-0.53,-8209.33,40,55.85,52.38,9988500,-47.62,0.76,-0.19,0,-0.53,40,-47.62,35.64
35.64,0.89,-0.71,35.06,35.06,35.31,0,0,-2882400,35.34,-2.12,-68165.6,19.35,35.2,28.8,6175400,-71.2,0.98,-0.71,0,-2.12,19.35,-71.2,0.83,0.52,13.27,13.42,13.1,13.2,0,0,13624300,13.36,0.3,46514,54.35,50.69,68.75,6546900,-31.25,0.98,0.52,0,0.3,54.35,-31.25,35.64
35.64,0.89,-0.71,35.06,35.06,35.31,0,0,-2882400,35.34,-2.12,-68165.6,19.35,35.2,28.8,6175400,-71.2,0.98,-0.71,0,-2.12,19.35,-71.2,0.78,1.06,13.37,13.48,12.95,13.23,0,0,19557000,13.22,1.06,91221.61,62.5,66.92,79.63,5932700,-20.37,0.84,1.06,0,1.06,62.5,-20.37,35.49
35.49,1.1,-2.3,34.3,34.13,35.11,0,0,-13180900,34.75,-4.24,-291436.84,12,28.71,9.33,10298500,-90.67,2.27,-2.3,0,-4.24,12,-90.67,0.81,-2.67,12.82,13.12,12.71,13.14,0,0,6571100,13.1,-3.1,-442977.72,31.53,54.22,14.29,12985900,-85.71,1.28,-2.67,0,-3.1,31.53,-85.71,34.77
34.77,1.56,-1.81,34.35,33.31,34.81,0,0,-2975200,33.71,-4.1,-276529.93,14.15,25.84,39.4,10205700,-60.6,4.67,-1.81,0,-4.1,14.15,-60.6,1.01,-3.48,12.65,12.78,12.29,13.05,0,0,-2221800,12.35,-4.38,-559576.24,27.34,41.39,30.25,8792900,-69.75,2.69,-3.35,-0.58,-4.38,27.34,-69.75,35.48
35.48,1.73,1.22,35.48,34.14,34.9,0,0,10175400,34.41,-0.95,156080.78,44.65,43.64,82.2,13150600,-17.8,5.16,1.22,0,-0.95,44.65,-17.8,0.94,1.11,13.27,13.34,12.65,13.08,0,0,12105200,12.75,0.3,142616.65,51.05,42.3,82.35,14327000,-17.65,2.37,1.4,-0.01,-0.08,49.73,-17.65,37.3
37.3,1.98,4.56,36.89,35.62,35.22,0,0,24189800,35.94,2.99,713022.83,61.66,70.44,89.72,14014400,-10.28,6.6,4.78,1.07,2.99,61.66,-10.28,1.1,3.39,13.62,13.86,13.53,13.15,0,0,18880000,13.66,2.95,321303.91,58.67,65.77,84.71,6774800,-15.29,3.54,3.45,0.55,4.21,63.82,-15.29,37.41
37.41,2.26,4.5,37.08,36.3,35.62,0,0,31884800,37,3.52,752655.53,63.18,87.96,91.95,7695000,-8.05,8.01,4.47,2.02,5.76,75.12,-8.05,1.28,4.03,13.76,13.95,13.56,13.22,0,0,25042600,13.64,4.01,384649.29,61.09,85.21,88.55,6162600,-11.45,4.8,3.84,0.6,4.56,64.71,-11.45,36.93
36.93,2.11,-0.03,35.47,35.28,35.85,0,0,23474600,36.72,-0.98,387487.73,47.26,78.12,52.68,8410200,-47.32,6.9,-0.14,0.17,0.48,51.58,-47.32,1.34,1.82,13.49,13.78,13.34,13.36,0.02,0,19746600,13.67,1.97,280730.68,54.89,81.85,72.29,5296000,-27.71,5.01,1.56,0.22,1.66,55,-27.71,35.63
35.63,2.21,-1.65,34.84,34.6,35.95,0,0,15137100,35.2,-2.74,239377.81,43.02,60.65,37.32,8337500,-62.68,7.28,-1.82,-0.22,-0.63,48.1,-62.68,1.29,-0.97,13.11,13.17,12.97,13.45,0,0,14204400,13.03,-0.91,124612.37,48.03,70.08,49.4,5542200,-50.6,4.86,-1.02,-0.26,-1.94,44.76,-50.6,35.93
35.93,2.18,-1.22,34.95,34.95,35.85,-0.03,0,25871700,35.1,-2.43,273300.97,43.9,43.33,40,10734600,-60,6.86,-1.77,0.65,1.9,56.34,-60,1.35,0.15,13.26,13.53,13.16,13.45,0.01,0,21858900,13.52,0.23,212192.46,50.47,60.04,58.43,7654500,-41.57,5.07,-0.36,0.44,3.43,60.58,-41.57,35.85
35.85,2.4,-0.17,35.32,34.35,35.53,-0.03,0,35521200,34.5,-1.4,375455.9,46.67,42.11,49.03,9649500,-50.97,7.87,-1.12,0.97,2.82,58.9,-63.91,1.51,3.14,13.69,13.73,13.33,13.46,0.04,0.46,29701700,13.45,3.48,466521.57,56.35,64.06,84.34,7842800,-15.66,6.04,1.73,1.04,8.22,72.22,-20,36.31
36.31,2.39,-1.1,34.96,34.96,35.11,-0.06,0,22348700,35.39,-2.4,241157.57,44.53,43.09,40.24,13172500,-59.76,7.4,-1.92,-0.52,-1.47,44.44,-80.07,1.55,-0.65,13.18,13.87,13.15,13.35,0.03,-0.1,20075200,13.81,-0.75,107901.05,48.77,65.46,53.61,9626500,-46.39,5.93,-1.97,-0.09,-0.68,47.98,-78.57,35.41
35.41,2.51,-0.03,35.3,34.7,35.07,-0.06,-0.52,38958200,35.15,-1.45,402739.58,46.83,45.94,48.54,16609500,-51.46,7.69,-0.33,-1.59,-4.31,27.98,-68.95,1.59,2.37,13.62,13.62,13.16,13.37,0.06,0.55,37572300,13.33,4.21,692022.75,56.38,72.69,80.12,17497100,-19.88,5.84,1.31,0,0,50,-33.67,35.65
