% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 09/12/2014 through 09/12/2015, for BBDC4.SA.
% Time: Fri Apr 29 21:28:47 BRT 2016
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 257 cases, 47 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Bra_ADMI_07 numeric
@attribute Bra_BIAS_07 numeric
@attribute Bra_Momentum_07 numeric
@attribute Bra_PROC_07 numeric
@attribute Bra_RSI_07 numeric
@attribute Bra_WILLR_07 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Est_ADMI_07 numeric
@attribute Est_BIAS_07 numeric
@attribute Est_Momentum_07 numeric
@attribute Est_PROC_07 numeric
@attribute Est_RSI_07 numeric
@attribute Est_WILLR_07 numeric
@attribute Target numeric

@data
36.53,1,0,36.41,35.14,36.41,0,0,0,35.2,0,0,0,91.37,91.37,10845900,-8.63,1,0,0,0,0,-8.63,1,0,13.93,14.05,13.57,13.93,0,0,0,13.78,0,0,0,75,75,6970500,-25,1,0,0,0,0,-25,36.55
36.55,0.96,-1.48,35.35,35.01,35.88,0,0,-9422000,36.25,-2.91,-274301.57,0,56.73,22.08,9422000,-77.92,1.01,-1.48,0,-2.91,0,-77.92,0.99,-1.6,13.49,13.91,13.35,13.71,0,0,-7137300,13.91,-3.16,-225442.35,0,47.5,20,7137300,-80,1.11,-1.6,0,-3.16,0,-80,36.28
36.28,0.93,0.59,36.2,35.07,35.99,0,0,1582400,35.4,-0.58,-9729.02,44.5,63.57,77.27,11004400,-22.73,1.02,0.59,0,-0.58,44.5,-22.73,1.02,-1.32,13.44,13.68,13.2,13.62,0,0,-13969700,13.35,-3.52,-250766.3,0,41.08,28.24,6832400,-71.76,1.41,-1.32,0,-3.52,0,-71.76,36.23
36.23,1.2,-4.03,34.08,34.08,35.51,0,0,-13717800,35.7,-6.4,-905723.04,21.09,33.11,0,15300200,-100,2.44,-4.03,0,-6.4,21.09,-100,1.17,-4.41,12.83,13.48,12.8,13.42,0,0,-22669500,13.39,-7.9,-645623.29,0,16.88,2.4,8699800,-97.6,2.25,-4.41,0,-7.9,0,-97.6,34.75
34.75,1.82,-5.46,33.12,32.8,35.03,0,0,-30504700,34.72,-9.04,-1378593.46,17.03,28.6,8.53,16786900,-91.47,5.32,-5.46,0,-9.04,17.03,-91.47,1.52,-7.05,12.26,12.84,12.15,13.19,0,0,-38752800,12.83,-11.99,-1360158.05,0,12.14,5.79,16083300,-94.21,3.94,-7.05,0,-11.99,0,-94.21,33.7
33.7,2.58,-4.18,33.29,32.2,34.41,0,0,-8933000,32.43,-8.57,-1267869.16,19.77,11.2,25.06,21571700,-74.94,8.54,-4.18,0,-8.57,19.77,-74.94,1.99,-7.63,12,12.16,11.68,12.8,0,0,-53982600,11.97,-13.85,-1683139.13,0,7.23,13.5,15229800,-86.5,6.11,-7.63,0,-13.85,0,-86.5,35.57
35.57,2.61,0.44,34.92,33.47,34.32,0,0,11005800,33.55,-4.09,-291652.57,39.03,32.04,62.53,19938800,-37.47,7.72,0.44,0,-4.09,39.03,-37.47,2.07,-1.07,12.83,13.11,12.36,12.67,0,0,-36908400,12.4,-7.9,-502173.63,30.07,22.6,48.52,17074200,-51.48,5.91,-1.07,0,-7.9,30.07,-51.48,35.99
35.99,2.49,-0.14,34.71,34.37,34.02,0,0,1012100,35.33,-4.67,-351695.08,37.86,48.43,57.7,9993700,-42.3,6.93,0.54,-1.7,-4.67,37.86,-42.3,2.03,0.01,12.97,13.4,12.87,12.58,0,0,-28187700,13.24,-6.89,-407014.01,33.45,38.82,54.43,8720700,-45.57,5.11,1.08,-0.96,-6.89,33.45,-42.15,35.6
35.6,2.39,2.14,35.6,34.82,34.33,0,0,10563200,35.13,-2.22,-106823.3,44.87,66.13,78.16,9551100,-21.84,6.26,3.01,0.25,0.71,51.83,-16.66,1.99,0.97,13.11,13.37,13.07,12.63,0,0,-18180900,13.28,-5.89,-298999.2,36.51,54.43,60.34,10006800,-39.66,4.43,2.61,-0.38,-2.82,42.69,-28.5,35.91
35.91,2.27,2.69,35.9,34.73,34.88,0,0,18906600,35.7,-1.4,-36513.75,46.89,73.64,85.06,8343400,-14.94,6.33,4.01,-0.3,-0.83,47.61,-8.19,1.92,2.46,13.34,13.46,13.03,12.85,0,0,-10846500,13.27,-4.24,-170325.52,40.98,61.6,70.04,7334400,-29.96,3.99,4.52,-0.1,-0.74,48.2,-7.78,35.82
35.82,2.14,2.24,35.82,34.7,35.39,0,0,10463100,35.17,-1.62,-55329.35,46.43,82.15,83.22,8443500,-16.78,6.31,3.03,1.74,5.11,70.52,-4.49,1.88,1.46,13.23,13.34,12.96,13.1,0,0,-17828700,13.29,-5.03,-227899.88,39.64,65.26,65.4,6982200,-34.6,3.45,3.2,0.4,3.12,58.77,-12.92,35.82
35.82,2.14,2.24,35.82,34.7,35.39,0,0,10463100,35.17,-1.62,-55329.35,46.43,82.15,83.22,8443500,-16.78,6.31,3.03,1.74,5.11,70.52,-4.49,1.85,1.69,13.28,13.31,12.97,13.19,0.02,0,-15256300,13.28,-4.67,-218178.04,40.52,67.65,67.51,2572400,-32.49,2.98,2.42,1.02,8.32,78.98,-10.11,35.95
35.95,2.09,0.06,35.06,35.02,35.42,0,0,7073000,35.51,-3.71,-127257.77,42.52,78.01,65.75,3390100,-34.25,6.64,0.05,1.94,5.86,74.01,-24.54,1.79,0.08,13.07,13.36,12.94,13.21,0.02,0,-20739800,13.26,-6.17,-304890.01,38.19,63.85,58.65,5483500,-41.35,2.74,-0.37,1.07,8.92,81.29,-35.45,35.81
35.81,2.02,0.69,35.3,35,35.54,0.02,0,13756100,35,-3.05,-81509.22,44.01,73.41,71.27,6683100,-28.73,6.86,-0.08,2.01,6.04,74.45,-27.38,1.74,0.71,13.16,13.28,13,13.22,0.02,0,-10751300,13.05,-5.53,-236109.21,39.68,62.87,62.45,9988500,-37.55,2.54,-0.04,0.33,2.57,67.01,-50.85,35.64
35.64,1.96,0,35.06,35.06,35.43,0.02,0,7580700,35.34,-3.71,-123494.94,42.9,67.59,65.75,6175400,-34.25,7.04,-0.82,0.14,0.4,52.58,-57.41,1.63,1.92,13.27,13.42,13.1,13.2,0.04,-0.66,-4204400,13.36,-4.74,-181385.89,41.41,64.13,71.3,6546900,-28.7,3.11,0.47,0.3,2.31,65.96,-36.54,35.64
35.64,1.96,0,35.06,35.06,35.43,0.02,0,7580700,35.34,-3.71,-123494.94,42.9,67.59,65.75,6175400,-34.25,7.04,-0.82,0.14,0.4,52.58,-57.41,1.6,2.76,13.37,13.48,12.95,13.23,0.06,-0.12,1728300,13.22,-0.89,-136678.27,48.29,72.75,84.5,5932700,-15.5,2.68,0.94,0.26,1.98,64.44,-20.37,35.49
35.49,2.22,-1.74,34.3,34.13,35.11,-0.05,-2.11,-2717800,34.75,-5.8,-346766.19,39.73,61.76,48.27,10298500,-51.73,8.36,-2.81,-0.41,-1.18,43.73,-90.67,1.73,-1.13,12.82,13.12,12.71,13.14,0.02,-0.62,-11257600,13.1,-4.61,-670877.6,42.25,73.04,63.33,12985900,-36.67,3.8,-2.67,-0.52,-3.9,28.69,-85.71,34.77
34.77,2.86,-1.4,34.35,33.31,34.81,-0.1,-1,7487900,33.71,-2.83,-331859.28,44.6,55.57,52.7,10205700,-47.3,11.75,-2.17,-1.25,-3.51,24.28,-60.6,2.14,-2.35,12.65,12.78,12.29,13.05,-0.02,-0.18,-20050500,12.35,-1.4,-787476.12,47.47,67.24,53.89,8792900,-46.11,7,-3.35,-0.58,-4.38,27.34,-69.75,35.48
35.48,3.04,2,35.48,34.14,34.9,-0.04,-0.72,20638500,34.41,-1.99,100751.44,46.23,60.79,81.39,13150600,-18.61,11.64,1.22,-0.42,-1.17,43.56,-17.8,2.09,1.87,13.27,13.34,12.65,13.08,0,1.01,-5723500,12.75,8.24,-85283.23,63.99,68.52,88.33,14327000,-11.67,6.12,1.4,-0.01,-0.08,49.73,-17.65,37.3
37.3,3.4,5.44,36.89,35.62,35.22,0.15,2.81,34652900,35.94,8.25,657693.49,65.91,75.35,91.96,14014400,-8.04,13.54,4.78,1.07,2.99,61.66,-10.28,2.22,3.64,13.62,13.86,13.53,13.15,0.06,1.62,1051300,13.66,13.5,93404.03,71.89,75.65,84.71,6774800,-15.29,8.04,3.45,0.55,4.21,63.82,-15.29,37.41
37.41,3.78,5.14,37.08,36.3,35.62,0.33,3.96,42347900,37,11.96,697326.18,74.57,89.01,93.67,7695000,-6.33,15.41,4.47,2.02,5.76,75.12,-8.05,2.41,4.17,13.76,13.95,13.56,13.22,0.12,0.93,7213900,13.64,7.25,156749.41,65.45,87.2,88.55,6162600,-11.45,10.1,3.84,0.6,4.56,64.71,-11.45,36.93
