% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 11/12/2014 through 11/12/2015, for BRKM5.SA.
% Time: Fri Apr 29 21:40:16 BRT 2016
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 257 cases, 47 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Bra_ADMI_07 numeric
@attribute Bra_BIAS_07 numeric
@attribute Bra_Momentum_07 numeric
@attribute Bra_PROC_07 numeric
@attribute Bra_RSI_07 numeric
@attribute Bra_WILLR_07 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Est_ADMI_07 numeric
@attribute Est_BIAS_07 numeric
@attribute Est_Momentum_07 numeric
@attribute Est_PROC_07 numeric
@attribute Est_RSI_07 numeric
@attribute Est_WILLR_07 numeric
@attribute Target numeric

@data
18.57,1,0,18.18,18.06,18.18,0,0,0,18.36,0,0,0,23.53,23.53,2254200,-76.47,1,0,0,0,0,-76.47,1,0,13.53,13.78,13.52,13.53,0,0,0,13.75,0,0,0,3.85,3.85,646500,-96.15,1,0,0,0,0,-96.15,18.1
18.1,1.16,-2.02,17.46,17.18,17.82,0,0,-3094000,18.06,-3.96,-122534.65,0,21.84,20.14,3094000,-79.86,1.83,-2.02,0,-3.96,0,-79.86,1.1,-1.84,13.04,13.48,12.87,13.29,0,0,-485900,13.46,-3.62,-17597.27,0,11.26,18.68,485900,-81.32,1.59,-1.84,0,-3.62,0,-81.32,17.52
17.52,1.48,-3.31,16.95,16.56,17.53,0,0,-5551700,17.49,-6.77,-194323.14,0,21.03,19.4,2457700,-80.6,3.26,-3.31,0,-6.77,0,-80.6,1.37,-3.86,12.53,12.85,12.23,13.03,0,0,-1203100,12.81,-7.39,-45647.27,0,13.96,19.35,717200,-80.65,2.85,-3.86,0,-7.39,0,-80.65,17.33
17.33,1.78,-1.68,17.14,16.55,17.43,0,0,-2784200,16.75,-5.72,-163301.02,13.38,22.92,29.21,2767500,-70.79,4.49,-1.68,0,-5.72,13.38,-70.79,1.71,-3.57,12.42,12.58,11.95,12.88,0,0,-1956700,12.14,-8.2,-52263.07,0,21.24,25.68,753600,-74.32,4.29,-3.57,0,-8.2,0,-74.32,17.33
17.33,2.06,-1.62,17.08,16.7,17.36,0,0,-5409900,17.14,-6.05,-172492.5,12.84,24.95,26.24,2625700,-73.76,5.54,-1.62,0,-6.05,12.84,-73.76,1.95,-2.37,12.5,12.78,12.31,12.8,0,0,-1183500,12.31,-7.61,-47282.71,6.72,25.03,30.05,773200,-69.95,5.16,-2.37,0,-7.61,6.72,-69.95,17.32
17.32,2.31,-2.76,16.79,16.75,17.08,0,0,-6273900,17.18,-7.65,-187162.29,10.73,22.44,11.88,864000,-88.12,6.45,-2.76,0,-7.65,10.73,-88.12,2.14,-0.81,12.68,12.85,12.57,12.63,0,0,-800300,12.68,-6.28,-41764.63,18.98,31.88,39.89,383200,-60.11,5.76,-0.81,0,-6.28,18.98,-60.11,17.01
17.01,2.62,-1.28,17.01,16.57,16.99,0,0,-4553000,16.78,-6.44,-164613.27,20.6,20.3,22.77,1720900,-77.23,7.57,-1.28,0,-6.44,20.6,-77.23,2.37,-0.63,12.69,12.77,12.45,12.56,0,0,-340300,12.61,-6.21,-41401.86,19.57,36.79,40.44,460000,-59.56,6.5,-0.63,0,-6.21,19.57,-59.56,17.46
17.46,2.71,0.71,17.37,16.8,17.08,0,0,-3573100,17.07,-4.46,-143874.65,32.77,25.08,40.59,979900,-59.41,7.31,1.49,-0.81,-4.46,32.77,-47.1,2.45,2.12,13.08,13.08,12.65,12.67,0,0,-87000,12.69,-3.33,-33617.22,37.29,47.36,61.75,253300,-38.25,6.33,2.95,-0.45,-3.33,37.29,-26.14,17.8
17.8,2.65,2.27,17.69,17.19,17.19,0,0,-2488800,17.25,-2.7,-123899.06,40.82,39.93,56.44,1084300,-43.56,6.38,3.17,0.23,1.32,55.9,-8.8,2.51,1.95,13.09,13.11,12.82,12.81,0,0,290200,12.88,-3.25,-33328.84,37.64,54.83,62.3,377200,-37.7,6.09,2.97,0.05,0.38,51.94,-1.72,17.8
17.8,2.65,2.27,17.69,17.19,17.19,0,0,-2488800,17.25,-2.7,-123899.06,40.82,39.93,56.44,1084300,-43.56,6.38,3.17,0.23,1.32,55.9,-8.8,2.5,2.73,13.23,13.28,13.01,12.95,0,0,440100,13.11,-2.22,-31725.64,42.19,64.66,69.95,149900,-30.05,5.35,3.26,0.7,5.59,88.04,-3.76,17.88
17.88,2.56,0.64,17.42,17.39,17.26,0,0,-3459900,17.88,-4.18,-138720.82,37.07,46.7,43.07,971100,-56.93,5.82,1.2,0.47,2.77,63.74,-34.59,2.51,1.14,13.04,13.2,12.94,13.03,0,0,168500,13.06,-3.62,-35626.16,38.39,63.93,59.56,271600,-40.44,4.95,1.07,0.62,4.99,81,-24.74,18
18,2.59,1.79,17.65,17.14,17.43,0,0,-2683900,17.42,-2.92,-128475.13,41.64,51.32,54.46,776000,-45.54,5.48,2.1,0.51,2.98,64.57,-24.48,2.58,1.04,13.04,13.28,12.83,13.1,0.01,0,168500,12.84,-3.62,-35626.16,38.39,63.02,59.56,437800,-40.44,5.04,0.47,0.54,4.32,79.35,-28.92,18.04
