% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 28/12/2014 through 28/12/2015, for BRFS3.SA.
% Time: Fri Apr 29 21:01:50 BRT 2016
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 256 cases, 47 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Bra_ADMI_07 numeric
@attribute Bra_BIAS_07 numeric
@attribute Bra_Momentum_07 numeric
@attribute Bra_PROC_07 numeric
@attribute Bra_RSI_07 numeric
@attribute Bra_WILLR_07 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Est_ADMI_07 numeric
@attribute Est_BIAS_07 numeric
@attribute Est_Momentum_07 numeric
@attribute Est_PROC_07 numeric
@attribute Est_RSI_07 numeric
@attribute Est_WILLR_07 numeric
@attribute Target numeric

@data
64.51,1,0,63.83,62.31,63.83,0,0,0,62.87,0,0,0,69.09,69.09,978300,-30.91,1,0,0,0,0,-30.91,1,0,23.55,23.79,23.32,23.55,0,0,0,23.32,0,0,0,48.94,48.94,561200,-51.06,1,0,0,0,0,-51.06,64.26
64.26,0.93,-0.31,63.44,62.75,63.63,0,0,-3817000,64.15,-0.61,-23321.79,0,60.23,51.36,3817000,-48.64,0.86,-0.31,0,-0.61,0,-48.64,0.97,0.42,23.75,23.94,23.61,23.65,0,0,715600,23.87,0.85,6077.31,0,59.15,69.35,715600,-30.65,1.03,0.42,0,0.85,0,-30.65,64.26
64.26,0.93,-0.31,63.44,62.75,63.63,0,0,-3817000,64.15,-0.61,-23321.79,0,60.23,51.36,3817000,-48.64,0.86,-0.31,0,-0.61,0,-48.64,1,-0.85,23.35,23.74,23.14,23.55,0,0,65200,23.74,-0.85,-4876.79,33.33,48.18,26.25,650400,-73.75,1.33,-0.85,0,-0.85,33.33,-73.75,64.34
64.34,1.35,-1.54,62.18,60.97,63.15,0,0,-7608900,62,-2.58,-98633.8,0,51.55,34.18,3791900,-65.82,2.84,-1.54,0,-2.58,0,-65.82,1.16,-1.96,22.94,23.53,22.68,23.4,0,0,-1064800,23.47,-2.59,-24718.29,19.8,38.75,20.63,1130000,-79.37,2.24,-1.96,0,-2.59,19.8,-79.37,62.49
62.49,1.87,-2.58,61,60.53,62.61,0,0,-9807300,61.6,-4.43,-140353.2,0,32.45,11.81,2198400,-88.19,5.04,-2.58,0,-4.43,0,-88.19,1.42,-3.47,22.39,22.79,22.34,23.2,0,0,-2262700,22.77,-4.93,-53438.75,12.82,16.67,3.12,1197900,-96.88,3.53,-3.47,0,-4.93,12.82,-96.88,62.22
62.22,2.34,-1.36,61.55,60.71,62.4,0,0,-6551400,61.33,-3.57,-110996.72,16.27,23.87,25.63,3255900,-74.37,6.93,-1.36,0,-3.57,16.27,-74.37,1.59,-2.22,22.58,22.97,22.45,23,0,0,-1120700,22.94,-4.12,-43747.76,22.29,12.92,15,1142000,-85,4.27,-2.22,0,-4.12,22.29,-85,64.65
64.65,2.36,2.52,64.3,61.8,62.49,0,0,-3783000,61.8,0.74,12692.96,53.83,42.98,91.5,2768400,-8.5,7.3,2.52,0,0.74,53.83,-8.5,1.53,2.46,23.76,23.85,23.22,23,0,0,330300,23.3,0.89,32079.52,53.58,35.62,88.75,1451000,-11.25,4.25,2.46,0,0.89,53.58,-11.25,64.8
64.8,2.43,0.59,63.15,62.85,62.44,0,0,-5621800,64.6,-1.07,-20193.82,45.33,59.5,61.36,1838800,-38.64,7.83,0.59,0,-1.07,45.33,-38.64,1.47,1.25,23.52,23.86,23.38,23.04,0,0,-987000,23.46,-0.13,18773.46,49.53,59.17,73.75,1317300,-26.25,4.26,1.45,-0.03,-0.13,49.53,-26.25,63.04
63.04,2.63,-1.39,61.78,61.01,62.36,0,0,-7824400,63,-3.21,-67977.86,38.15,60.71,29.27,2202600,-70.73,8.18,-1.13,-2.05,-3.21,38.15,-70.73,1.41,0.57,23.38,23.59,23.14,23.13,0,0,-2188200,23.43,-0.72,11623.41,47.43,75.83,65,1201200,-35,3.66,1.07,-0.37,-1.56,44.05,-31.58,62.62
62.62,2.82,-0.52,62.29,61,62.61,0,0,-6060000,61,-2.41,-53412.56,41.59,43.95,41.22,1764400,-58.78,8.5,-0.05,-1.15,-1.81,43.44,-58.78,1.44,0.25,23.31,23.47,22.95,23.31,0,0,-2924800,23.01,-1.02,9418.02,46.45,66.46,60.62,736600,-39.38,3.68,0.8,-0.04,-0.17,49.28,-36.18,63
63,3.2,-2.72,60.73,60.38,62.45,0,0,-7989100,62.7,-4.86,-101725.23,35.54,26.14,7.92,1929100,-92.08,9.81,-2.23,-1.45,-2.33,42.01,-92.08,1.38,-0.79,23.05,23.64,22.84,23.4,0,0,-3824600,23.29,-2.12,-618.36,43.13,56.67,44.37,899800,-55.63,3.17,-0.4,0.11,0.48,52.09,-53.29,62.55
62.55,3.56,-0.94,61.78,60.52,61.95,0,0,-6266300,60.52,-3.21,-71938.63,41.29,26.94,31.67,1722800,-68.33,10.93,-0.72,0.78,1.28,54.36,-68.33,1.37,1.6,23.64,23.92,23.27,23.38,0.03,0,-2753300,23.54,0.38,26803.2,51.06,62.08,81.25,1071300,-18.75,3.69,1.37,1.25,5.58,73.41,-19.05,63.21
63.21,3.61,-0.42,62.08,61.5,61.73,-0.02,0,-3680200,61.8,-2.74,-59380.69,42.75,26.02,38.46,2586100,-61.54,10.13,-0.36,0.53,0.86,53.05,-61.54,1.41,1.08,23.54,24.01,23.49,23.38,0.05,0,-3999100,23.83,-0.04,21533.43,49.88,65.83,71.86,1245800,-28.14,4.46,0.35,0.96,4.25,68.6,-40.17,63.79
63.79,3.4,1.86,63.6,62.22,62.1,0.08,0,-1959300,62.46,-0.36,-17245.25,49.15,47.66,72.85,1720900,-27.15,9.39,2.25,-0.7,-1.09,45.31,-27.15,1.62,4.14,24.33,24.33,23.85,23.57,0.12,0,-2534900,23.89,3.31,70671.76,57.62,84.37,100,1464200,0,6.33,3.36,0.57,2.4,63.01,0,64.5
64.5,3.41,1.12,63.19,62.2,62.28,0.13,0,-3670100,63.2,-1,-28273.99,47.71,58.3,63.57,1710800,-36.43,10.4,1.58,0.04,0.06,50.3,-31.8,1.62,4.14,24.33,24.33,23.85,23.57,0.12,0,-2534900,23.89,3.31,70671.76,57.62,84.37,100,1464200,0,6.33,3.36,0.57,2.4,63.01,0,64.06
64.06,3.67,-2.36,60.81,60.43,62.29,-0.04,-3.02,-6814000,64,-4.73,-146686.43,40.78,48.72,9.73,3143900,-90.27,10.91,-2.03,-0.97,-1.57,43.73,-89.56,1.64,0.4,23.45,24.02,23.07,23.6,0.11,-0.1,-4044000,23.92,-0.42,16088.68,49.17,75.88,55.78,1509100,-44.22,6.42,-0.33,-0.07,-0.3,48.76,-59.06,62.05
