% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 09/12/2014 through 09/12/2015, for BRFS3.SA.
% Time: Fri Apr 29 21:32:29 BRT 2016
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 257 cases, 47 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Bra_ADMI_07 numeric
@attribute Bra_BIAS_07 numeric
@attribute Bra_Momentum_07 numeric
@attribute Bra_PROC_07 numeric
@attribute Bra_RSI_07 numeric
@attribute Bra_WILLR_07 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Est_ADMI_07 numeric
@attribute Est_BIAS_07 numeric
@attribute Est_Momentum_07 numeric
@attribute Est_PROC_07 numeric
@attribute Est_RSI_07 numeric
@attribute Est_WILLR_07 numeric
@attribute Target numeric

@data
63.1,1,0,61.35,60.53,61.35,0,0,0,61.99,0,0,0,31.91,31.91,2130100,-68.09,1,0,0,0,0,-68.09,1,0,23.45,24.1,23.37,23.45,0,0,0,24.08,0,0,0,10.96,10.96,1815900,-89.04,1,0,0,0,0,-89.04,61.75
61.75,1.03,-0.58,60.64,60.15,60.99,0,0,-1439900,61,-1.16,-16663.88,0,24.26,16.61,1439900,-83.39,1.3,-0.58,0,-1.16,0,-83.39,1.04,-0.99,22.99,23.52,22.95,23.22,0,0,-1238000,23.52,-1.96,-24284.91,0,7.22,3.48,1238000,-96.52,1.34,-0.99,0,-1.96,0,-96.52,61.77
61.77,1.27,-0.66,60.39,59.41,60.79,0,0,-3695900,60.25,-1.56,-25964.67,0,25.03,26.56,2256000,-73.44,2.45,-0.66,0,-1.56,0,-73.44,1.22,-1.97,22.54,22.89,22.45,22.99,0,0,-2605200,22.89,-3.88,-51046.05,0,6.63,5.45,1367200,-94.55,2.25,-1.97,0,-3.88,0,-94.55,60.86
60.86,1.71,-2.67,58.65,58.6,60.26,0,0,-6467600,59.97,-4.4,-105824.88,0,14.76,1.11,2771700,-98.89,4.44,-2.67,0,-4.4,0,-98.89,1.52,-3.28,22,22.64,21.98,22.75,0,0,-3842100,22.61,-6.18,-80679.03,0,3.29,0.94,1236900,-99.06,3.65,-3.28,0,-6.18,0,-99.06,59.47
59.47,2.77,-3.69,57.5,56.2,59.71,0,0,-9417300,59.02,-6.28,-163662.13,0,15.5,18.84,2949700,-81.16,8.65,-3.69,0,-6.28,0,-81.16,2.12,-5.44,21.22,22.01,20.89,22.44,0,0,-6019000,21.96,-9.51,-157860.13,0,5.56,10.28,2176900,-89.72,6.26,-5.44,0,-9.51,0,-89.72,59.23
59.23,3.84,-0.92,59.05,55.8,59.25,0,0,-5221500,56.3,-3.75,-50557.96,28.7,21.49,44.52,4195800,-55.48,12.63,-0.92,0,-3.75,28.7,-55.48,2.77,-4.27,21.3,21.59,20.59,22.01,0,0,-3794200,20.87,-9.17,-149472.57,3.46,10.48,20.23,2224800,-79.77,8.89,-4.27,0,-9.17,3.46,-79.77,62.45
62.45,3.76,3.44,62,59.55,59.52,0,0,-521800,59.8,1.06,184228.07,53.89,49.43,84.93,4699700,-15.07,10.86,3.44,0,1.06,53.89,-15.07,2.73,1.81,22.72,23.35,22.16,21.96,0,0,-1574500,22.23,-3.11,-1492.56,40.21,30.4,60.68,2219700,-39.32,7.71,1.81,0,-3.11,40.21,-39.32,62.25
62.25,3.69,2.27,61.5,60.75,59.74,0,0,-2647800,62.08,0.24,167082.91,50.85,69.18,78.08,2126000,-21.92,9.34,2.57,0.15,0.24,50.85,-14.29,2.7,1.93,22.81,23.25,22.7,22.01,0,0,275200,23.08,-2.73,5834.6,41.62,48.05,63.25,1849700,-36.75,6.7,2.63,-0.64,-2.73,41.62,-24.23,64.4
64.4,3.89,6.26,64.4,62.25,60.89,0,0,1343400,63.34,4.97,355285.83,62.98,87.67,100,3991200,0,10.84,6.45,3.76,6.2,67.03,0,2.69,5.02,23.65,24.18,23.53,22.34,0,0,2931100,23.73,0.85,103640.77,52.15,69.72,85.24,2655900,-14.76,7.4,5.96,0.66,2.87,57.86,-14.76,64.4
64.4,4.09,4.41,63.59,62.5,62.11,0,0,-211900,64.39,3.65,335723.83,58.92,89.55,90.58,1555300,-9.42,12.13,4.32,3.2,5.3,63.79,-9.42,2.68,4.53,23.66,23.99,23.54,22.83,0,0,4791100,23.66,0.9,104427.24,52.25,78,85.52,1860000,-14.48,8.01,5.25,1.12,4.97,64.89,-14.48,63.94
