% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 14/12/2014 through 14/12/2015, for AGRO3.SA.
% Time: Fri Apr 29 21:42:57 BRT 2016
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 251 cases, 47 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_SMA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WILLR_14 numeric
@attribute Bra_ADMI_07 numeric
@attribute Bra_BIAS_07 numeric
@attribute Bra_Momentum_07 numeric
@attribute Bra_PROC_07 numeric
@attribute Bra_RSI_07 numeric
@attribute Bra_WILLR_07 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_SMA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WILLR_14 numeric
@attribute Est_ADMI_07 numeric
@attribute Est_BIAS_07 numeric
@attribute Est_Momentum_07 numeric
@attribute Est_PROC_07 numeric
@attribute Est_RSI_07 numeric
@attribute Est_WILLR_07 numeric
@attribute Target numeric

@data
7.75,1,0,7.71,7.5,7.71,0,0,0,7.66,0,0,0,84,84,32400,-16,1,0,0,0,0,-16,1,0,3.48,3.48,2.88,3.48,0,0,0,2.88,0,0,0,100,100,7300,0,1,0,0,0,0,0,7.84
7.84,0.95,0,7.71,7.6,7.71,0,0,0,7.6,0,0,0,72.88,61.76,21600,-38.24,0.96,0,0,0,0,-38.24,0.94,-9.26,2.89,3.37,2.85,3.19,0,0,-4200,3.37,-16.95,-712.07,0,53.17,6.35,4200,-93.65,0.89,-9.26,0,-16.95,0,-93.65,7.84
7.84,0.91,1.12,7.84,7.6,7.75,0,0,11200,7.6,1.69,188.85,0,81.92,100,11200,0,0.93,1.12,0,1.69,0,0,0.88,-7.04,2.86,2.92,2.85,3.08,0,0,-8500,2.86,-17.82,-756.71,0,35.98,1.59,4300,-98.41,0.8,-7.04,0,-17.82,0,-98.41,8.1
8.1,0.95,2.65,8.03,7.84,7.82,0,0,50400,7.84,4.15,1138.85,0,83.37,88.33,39200,-11.67,1.31,2.65,0,4.15,0,-11.67,0.82,-3.37,2.94,2.96,2.93,3.04,0,0,-6100,2.93,-15.52,-689.57,11.43,7.41,14.29,2400,-85.71,0.72,-3.37,0,-15.52,11.43,-85.71,8.2
8.2,1.02,3.82,8.2,7.94,7.9,0,0,76200,7.95,6.36,1685.05,0,96.11,100,25800,0,1.8,3.82,0,6.36,0,0,0.77,-2.45,2.95,2.95,2.95,3.02,0,0,-6000,2.95,-15.23,-689.23,12.68,10.58,15.87,100,-84.13,0.64,-2.45,0,-15.23,12.68,-84.13,9.25
9.25,1.44,6.37,8.51,8.23,8.06,0,0,132600,8.49,10.38,3817.24,0,82.02,57.71,56400,-42.29,4.05,6.37,0,10.38,0,-42.29,0.75,0.44,3.04,3.04,2.87,2.94,0,0,-2200,2.87,-12.64,-573.3,22.5,20.11,30.16,3800,-69.84,0.77,0.44,0,-12.64,22.5,-69.84,8.6
8.6,1.83,6.36,8.6,8.4,8.24,0,0,153700,8.4,11.54,4040.39,0,73.52,62.86,21100,-37.14,5.97,6.36,0,11.54,0,-37.14,0.73,-0.76,3,3.02,3,2.96,0,0,-3700,3.02,-13.79,-593.04,21.43,23.28,23.81,1500,-76.19,0.89,-0.76,0,-13.79,21.43,-76.19,8.95
8.95,2.32,9.23,8.95,8.69,8.46,0,0,161500,8.69,16.08,4357.83,0,67.81,82.86,7800,-17.14,8.3,8.32,1.24,16.08,0,-18.18,0.73,-0.76,3,3.02,3,2.96,0,0,-3700,3.02,-13.79,-593.04,21.43,23.28,23.81,1500,-76.19,0.89,-0.76,0,-13.79,21.43,-76.19,8.92
8.92,2.78,5.45,8.7,8.7,8.59,0,0,136900,8.87,12.84,3670.68,83.22,71.43,68.57,24600,-31.43,10.29,3.52,0.99,12.84,83.22,-33.33,0.71,-0.95,2.99,2.99,2.99,2.98,0,0,-3800,2.99,-14.08,-593.37,21.18,25.4,22.22,100,-77.78,0.95,1.26,-0.49,-14.08,21.18,-73.08,9.09
9.09,3.27,9.07,9.09,8.69,8.77,0,0,280400,8.81,17.9,10103.44,86.7,80.76,90.86,143500,-9.14,12.4,5.91,1.25,15.94,85.71,-11.35,0.76,3.26,3.13,3.13,3.13,3.02,0,0,-3300,3.13,-10.06,-569.96,32.32,30.16,44.44,500,-55.56,1.47,4.78,0.24,8.3,80,0,9.09
9.09,3.27,9.07,9.09,8.69,8.77,0,0,280400,8.81,17.9,10103.44,86.7,80.76,90.86,143500,-9.14,12.4,5.91,1.25,15.94,85.71,-11.35,0.71,-1.82,2.97,3.06,2.94,3.03,0,0,-5600,2.99,-14.66,-687.53,27.83,28.57,19.05,2300,-80.95,1.34,-1.09,0.11,3.85,60.38,-61.54,8.79
8.79,3.7,3.44,8.65,8.64,8.8,0,0,220100,8.79,12.19,7184.63,70.26,75.05,65.71,60300,-34.29,13.99,-0.25,0.62,7.72,65.5,-45.8,0.71,3.74,3.15,3.15,2.99,3.05,0,0,18300,2.99,-9.48,760.95,37.59,37.04,47.62,23900,-52.38,1.44,3.86,0.21,7.14,66.67,0,8.73
8.73,4,3.68,8.7,8.46,8.82,0.02,0,233900,8.55,12.84,7264.4,70.89,75.05,68.57,13800,-31.43,14.48,-0.49,0.5,6.1,63.3,-53.92,0.73,4.62,3.19,3.19,3.19,3.09,0.01,0,23500,3.19,-8.33,826.99,39.42,40.21,53.97,5200,-46.03,1.72,4.01,0.24,8.14,68.18,0,8.84
8.84,4.33,4.92,8.84,8.61,8.8,0.05,0,249000,8.76,14.66,7507.39,72.51,70.29,76.57,15100,-23.43,15.3,0.57,0.33,3.88,59.65,-36.23,0.8,5.45,3.23,3.28,3.17,3.13,0.02,0,31600,3.22,-7.18,928.55,41.13,53.97,60.32,8100,-39.68,2.44,4.39,0.19,6.25,65.57,-14.71,8.84
8.84,4.64,4.55,8.84,8.8,8.82,0.08,0,249000,8.83,14.66,7507.39,72.51,73.9,76.57,5600,-23.43,16.01,0.18,0.24,2.79,57.41,-39.68,0.87,3.84,3.19,3.27,3.17,3.15,0.03,0,29400,3.18,-8.33,901.31,40,56.08,53.97,2200,-46.03,3.04,2.2,0.19,6.33,65.57,-26.47,8.8
8.8,4.86,2.04,8.7,8.7,8.75,0.09,0.99,241500,8.8,12.84,7388.61,68.68,73.27,66.67,7500,-33.33,15.92,-1.01,-0.25,-2.79,41.13,-61.9,0.93,6.66,3.26,3.26,3.26,3.2,0.04,-0.22,29600,3.26,-6.32,905.7,42.76,64.38,78.85,200,-21.15,3.57,3.16,0.27,9.03,70.15,-5.88,8.74
8.74,5.06,1.64,8.74,8.7,8.76,0.1,1.03,277100,8.71,13.36,7552.29,69.14,70.78,69.09,35600,-30.91,15.84,-0.62,0.04,0.46,51.67,-55.56,1.13,10.82,3.43,3.46,3.43,3.26,0.07,0.54,30700,3.43,18.69,963.06,74.55,75.97,95.08,1100,-4.92,5.45,7.09,0.3,9.58,71.43,-5.77,8.76
8.76,5.21,0.45,8.7,8.65,8.76,0.1,0.86,169300,8.7,10.97,7058.92,66.54,65.58,60.99,107800,-39.01,15.34,-0.44,-0.39,-4.29,27.06,-36.84,1.37,12.03,3.52,3.53,3.4,3.33,0.1,0.66,32800,3.44,23.08,1018.16,78.45,90.8,98.48,2100,-1.52,7.56,7.27,0.55,18.52,93.65,-1.85,8.63
8.63,5.23,-1.17,8.6,8.5,8.72,0.1,0.57,162900,8.6,7.1,6985.36,61.35,60.16,50.38,6400,-49.62,13.53,-1.51,-0.05,-0.58,45.1,-63.16,1.72,12.01,3.57,3.69,3.57,3.39,0.12,0.63,35200,3.62,21.43,1052.25,77.88,92.98,85.37,2400,-14.63,10.52,6.84,0.42,13.33,92,-23.08,8.6
8.6,5.24,-1.49,8.6,8.56,8.67,0.09,0.4,162900,8.56,4.88,6985.36,58.55,49.22,36.27,700,-63.73,11.98,-1.34,-0.1,-1.15,39.13,-70.59,1.88,5.61,3.4,3.43,3.4,3.44,0.13,0.45,32400,3.43,15.25,918.92,67.44,82.83,64.63,2800,-35.37,11.02,0.85,0.21,6.58,66.67,-55.77,8.65
8.65,5.15,-2.63,8.5,8.45,8.63,0.08,-0.01,125400,8.55,-0.12,6549.31,49.77,33.72,14.49,37500,-85.51,11.04,-1.94,-0.34,-3.85,9.52,-87.18,1.97,2.78,3.33,3.35,3.33,3.45,0.13,0.29,31500,3.35,9.54,900.39,61.42,67.33,52,900,-48,10.62,-1.65,0.1,3.1,57.58,-69.23,8.5
8.5,5.04,-3.08,8.45,8.42,8.57,0.06,-0.15,119000,8.42,-1.74,6511.67,46.41,18.41,4.48,6400,-95.52,10.56,-1.89,-0.39,-4.41,8.51,-92.11,2.05,2.6,3.35,3.35,3.33,3.43,0.13,0.35,32700,3.33,11.67,907.6,64,57.1,54.67,1200,-45.33,10.28,-1.72,0.16,5.02,62.5,-79.07,8.55
8.55,4.99,-2.15,8.5,8.4,8.53,0.05,-0.45,132600,8.5,-5.03,6592.14,37.43,11.15,14.49,13600,-85.51,9.45,-0.98,-0.2,-2.3,23.68,-72.22,2.05,2.6,3.35,3.35,3.33,3.43,0.13,0.35,32700,3.33,11.67,907.6,64,57.1,54.67,1200,-45.33,10.28,-1.72,0.16,5.02,62.5,-79.07,8.45
8.45,4.94,-2.52,8.45,8.4,8.5,0.04,-0.25,120800,8.45,-2.87,6522.73,42.14,8.74,7.25,11800,-92.75,8.5,-1.09,-0.29,-3.32,12.82,-86.11,2.21,-0.17,3.28,3.43,3.28,3.39,0.12,0.29,25200,3.43,9.7,750.88,61.07,50.67,45.33,7500,-54.67,10.95,-3.85,0.02,0.61,51.56,-100,8.55
8.55,5,-2.54,8.4,8.4,8.46,0.02,-0.69,103300,8.55,-7.59,6419.18,22.4,7.25,0,17500,-100,8.5,-1.18,-0.3,-3.45,12.5,-100,2.18,-4.74,3.13,3.18,3.13,3.3,0.09,0,24000,3.18,0,696,50,41.78,25.33,1200,-74.67,9.51,-7.08,-0.3,-8.75,25.81,-100,8.44
8.44,4.99,-2.34,8.4,8.35,8.44,0,-0.25,103300,8.37,-2.89,6419.18,34.57,5.82,10.2,2700,-89.8,7.56,-0.84,-0.2,-2.33,16.67,-83.33,2.18,-4.74,3.13,3.18,3.13,3.3,0.09,0,24000,3.18,0,696,50,41.78,25.33,1200,-74.67,9.51,-7.08,-0.3,-8.75,25.81,-100,8.44
8.44,4.92,-2.1,8.4,8.3,8.43,-0,-0.3,103300,8.37,-3.45,6419.18,30.26,9.57,18.52,6700,-81.48,7.16,-0.51,-0.2,-2.33,16.67,-71.43,2.07,-9.32,2.98,3.01,2.98,3.21,0.06,0.01,23400,3.01,0.34,667.25,50.38,23.56,0,600,-100,10.24,-9.46,-0.54,-15.34,10.29,-100,8.5
8.5,4.93,-0.65,8.5,8.5,8.43,-0,-0.34,103400,8.5,-3.85,6420.37,26.39,21.92,37.04,100,-62.96,6.72,0.68,0,0,50,-20,2.07,-9.32,2.98,3.01,2.98,3.21,0.06,0.01,23400,3.01,0.34,667.25,50.38,23.56,0,600,-100,10.24,-9.46,-0.54,-15.34,10.29,-100,8.53
8.53,4.63,-2.55,8.3,8.3,8.4,-0.02,-0.54,95100,8.5,-6.11,6225.07,20.65,18.52,0,8300,-100,8.84,-1.44,-0.15,-1.78,33.33,-100,2.07,-9.32,2.98,3.01,2.98,3.21,0.06,0.01,23400,3.01,0.34,667.25,50.38,23.56,0,600,-100,10.24,-9.46,-0.54,-15.34,10.29,-100,8.4
8.4,4.36,-1.13,8.4,8.35,8.4,-0.02,-0.3,96300,8.35,-3.45,6239.53,32.95,19.59,21.74,1200,-78.26,10.66,-0.08,-0.1,-1.18,40,-60,2.07,-9.32,2.98,3.01,2.98,3.21,0.06,0.01,23400,3.01,0.34,667.25,50.38,23.56,0,600,-100,10.24,-9.46,-0.54,-15.34,10.29,-100,8.39
8.39,4.11,-0.95,8.39,8.39,8.4,-0.02,-0.35,94800,8.39,-4,6237.75,29.41,13.77,19.57,1500,-80.43,12.22,-0.1,-0.06,-0.71,43.48,-64,2.07,-9.32,2.98,3.01,2.98,3.21,0.06,0.01,23400,3.01,0.34,667.25,50.38,23.56,0,600,-100,10.24,-9.46,-0.54,-15.34,10.29,-100,8.9
8.9,4.68,0.41,8.49,8.3,8.42,-0.02,-0.21,161400,8.31,-2.41,7031.55,38.46,24.32,31.67,66600,-68.33,16.07,0.93,0.09,1.07,58.82,-68.33,2.07,-3.58,3.17,3.17,3.1,3.18,0.05,0.02,25400,3.1,0.63,794.76,50.76,17.36,26.76,2000,-73.24,9.1,-1.99,-0.4,-11.2,25.61,-57.78,8.4
8.4,5.21,-0.49,8.4,8.4,8.4,-0.02,-0.2,158300,8.4,-2.33,6998.69,38.89,22.63,16.67,3100,-83.33,19.37,-0.14,0,0,50,-83.33,2.07,-3.58,3.17,3.17,3.1,3.18,0.05,0.02,25400,3.1,0.63,794.76,50.76,17.36,26.76,2000,-73.24,9.1,-1.99,-0.4,-11.2,25.61,-57.78,8.39
8.39,5.5,-1.43,8.3,8.3,8.4,-0.03,-0.3,153400,8.31,-3.49,6940.35,35,16.11,0,4900,-100,19.86,-1.16,-0.1,-1.19,42.86,-100,2.07,-3.58,3.17,3.17,3.1,3.18,0.05,0.02,25400,3.1,0.63,794.76,50.76,17.36,26.76,2000,-73.24,9.1,-1.99,-0.4,-11.2,25.61,-57.78,8.39
8.39,5.77,-0.71,8.35,8.35,8.39,-0.03,-0.15,169600,8.39,-1.76,7037.94,42.11,8.33,8.33,16200,-91.67,20.27,-0.31,-0.15,-1.76,38.46,-91.67,2.07,-3.58,3.17,3.17,3.1,3.18,0.05,0.02,25400,3.1,0.63,794.76,50.76,17.36,26.76,2000,-73.24,9.1,-1.99,-0.4,-11.2,25.61,-57.78,8.3
8.3,5.91,-1.17,8.3,8.3,8.37,-0.04,-0.15,159900,8.3,-1.78,6979.86,42.11,2.78,0,9700,-100,19.33,-0.9,0,0,50,-100,2.07,-3.58,3.17,3.17,3.1,3.18,0.05,0.02,25400,3.1,0.63,794.76,50.76,17.36,26.76,2000,-73.24,9.1,-1.99,-0.4,-11.2,25.61,-57.78,8.25
8.25,5.81,-1.56,8.25,8.2,8.32,-0.05,-0.25,157000,8.21,-2.94,6962.39,36.84,5.16,7.14,2900,-92.86,17.01,-1.25,-0.15,-1.79,33.33,-92.86,2.03,-6.38,3.07,3.07,3.07,3.13,0.03,-0.12,25200,3.07,-3.76,788.46,45.65,13.15,12.68,200,-87.32,7.93,-3.68,-0.33,-9.71,28,-80,8.3
8.3,5.82,-0.84,8.3,8.21,8.3,-0.05,-0.15,162600,8.21,-1.78,6996.33,42.11,7.14,14.29,5600,-85.71,15.31,-0.5,-0.09,-1.07,40.82,-85.71,1.95,-6.63,3.05,3.06,3.04,3.08,0.02,-0.18,24700,3.04,-5.57,785.2,43.38,16.43,9.86,500,-90.14,7.43,-3.09,-0.28,-8.41,30,-84.44,8.33
8.33,5.9,-0.42,8.33,8.2,8.31,-0.05,-0.07,169400,8.22,-0.83,7020.91,46.24,13.33,18.57,6800,-81.43,14.56,0.14,-0.16,-1.88,30.95,-35,1.95,-6.63,3.05,3.06,3.04,3.08,0.02,-0.18,24700,3.04,-5.57,785.2,43.38,16.43,9.86,500,-90.14,7.43,-3.09,-0.28,-8.41,30,-84.44,8.44
8.44,6.24,-0.69,8.3,8.26,8.3,-0.05,-0.1,156700,8.33,-1.19,6975.17,44.79,15.71,14.29,12700,-85.71,16.28,-0.05,-0.1,-1.19,36.11,-58.33,1.95,-6.63,3.05,3.06,3.04,3.08,0.02,-0.18,24700,3.04,-5.57,785.2,43.38,16.43,9.86,500,-90.14,7.43,-3.09,-0.28,-8.41,30,-84.44,8.38
8.38,6.55,0.28,8.38,8.3,8.31,-0.04,-0.02,169800,8.35,-0.24,7101.43,49.04,19.52,25.71,13100,-74.29,17.75,0.77,0.08,0.96,61.76,-25,1.95,-6.63,3.05,3.06,3.04,3.08,0.02,-0.18,24700,3.04,-5.57,785.2,43.38,16.43,9.86,500,-90.14,7.43,-3.09,-0.28,-8.41,30,-84.44,8.7
8.7,7.57,3.93,8.7,8.3,8.4,-0.01,0.2,191300,8.3,2.35,7922.44,57.94,37.14,71.43,21500,-28.57,23.42,4,0.35,4.19,78.69,0,1.95,-6.63,3.05,3.06,3.04,3.08,0.02,-0.18,24700,3.04,-5.57,785.2,43.38,16.43,9.86,500,-90.14,7.43,-3.09,-0.28,-8.41,30,-84.44,8.7
8.7,7.57,3.93,8.7,8.3,8.4,-0.01,0.2,191300,8.3,2.35,7922.44,57.94,37.14,71.43,21500,-28.57,23.42,4,0.35,4.19,78.69,0,2.03,-3.19,3.16,3.16,3.15,3.09,0.01,-0.03,25100,3.15,-0.94,799.62,48.95,15.96,25.35,400,-74.65,7.53,1.28,-0.19,-5.67,37.97,-60,8.8
8.8,8.74,3.03,8.65,8.65,8.47,0.01,0.35,186400,8.8,4.22,7894.28,65.77,53.81,64.29,4900,-35.71,29.09,2.78,0.35,4.22,78.69,-25,2.03,-3.19,3.16,3.16,3.15,3.09,0.01,-0.03,25100,3.15,-0.94,799.62,48.95,15.96,25.35,400,-74.65,7.53,1.28,-0.19,-5.67,37.97,-60,9.07
